変更区分,マスター種別,医薬品コード,医薬品名・規格名_漢字有効桁数,医薬品名・規格名_漢字名称,医薬品名・規格名_カナ有効桁数,医薬品名・規格名_カナ名称,単位_コード,単位_漢字有効桁数,単位_漢字名称,新又は現金額_金額種別,新又は現金額_新又は現金額,予備,麻薬・毒薬・覚醒剤原料・向精神薬,神経破壊剤,生物学的製剤,後発品,予備.1,歯科特定薬剤,造影（補助）剤,注射容量,収載方式等識別,商品名等関連,旧金額_金額種別,旧金額_旧金額,漢字名称変更区分,カナ名称変更区分,剤形,予備.2,変更年月日,廃止年月日,薬価基準収載医薬品コード,公表順序番号,経過措置年月日又は商品名医薬品コード使用期限,基本漢字名称
0,Y,620000104,19,プラバスタチンＮａ錠１０ｍｇ「アメル」,20,ﾌﾟﾗﾊﾞｽﾀﾁﾝNAｼﾞｮｳ10MGｱ,16,1,錠,1,25.5,0,0,0,0,1,0,0,0,0,1,0,1,28.8,0,0,1,,20191001,99999999,2189010F2043,14334000,0,プラバスタチンＮａ錠１０ｍｇ「アメル」
0,Y,620000105,19,プラバスタチンＮａ錠５「ＫＮ」　５ｍｇ,18,ﾌﾟﾗﾊﾞｽﾀﾁﾝNAｼﾞｮｳ5KN,16,1,錠,1,13.0,0,0,0,0,1,0,0,0,0,1,0,1,14.6,0,0,1,,20191001,99999999,2189010F1063,14325000,0,プラバスタチンＮａ錠５「ＫＮ」
0,Y,620000106,21,プラバスタチンＮａ錠１０「ＫＮ」　１０ｍｇ,19,ﾌﾟﾗﾊﾞｽﾀﾁﾝNAｼﾞｮｳ10KN,16,1,錠,1,25.5,0,0,0,0,1,0,0,0,0,1,0,1,28.8,0,0,1,,20191001,99999999,2189010F2060,14341000,0,プラバスタチンＮａ錠１０「ＫＮ」
0,Y,620000107,20,プラバスタチンナトリウム錠「陽進」５ｍｇ,20,ﾌﾟﾗﾊﾞｽﾀﾁﾝﾅﾄﾘｳﾑｼﾞｮｳﾖｳ,16,1,錠,1,13.0,0,0,0,0,1,0,0,0,0,1,0,1,14.6,0,0,1,,20191001,99999999,2189010F1080,14362000,0,プラバスタチンナトリウム錠「陽進」５ｍｇ
0,Y,620000108,21,プラバスタチンナトリウム錠「陽進」１０ｍｇ,20,ﾌﾟﾗﾊﾞｽﾀﾁﾝﾅﾄﾘｳﾑｼﾞｮｳﾖｳ,16,1,錠,1,25.5,0,0,0,0,1,0,0,0,0,1,0,1,28.8,0,0,1,,20191001,99999999,2189010F2094,14363000,0,プラバスタチンナトリウム錠「陽進」１０ｍｇ
0,Y,620000159,9,メバレクト錠５ｍｇ,13,ﾒﾊﾞﾚｸﾄｼﾞｮｳ5MG,16,1,錠,1,13.0,0,0,0,0,1,0,0,0,0,1,0,1,14.6,0,0,1,,20191001,99999999,2189010F1144,16873000,0,メバレクト錠５ｍｇ
0,Y,620000160,10,メバレクト錠１０ｍｇ,14,ﾒﾊﾞﾚｸﾄｼﾞｮｳ10MG,16,1,錠,1,25.5,0,0,0,0,1,0,0,0,0,1,0,1,28.8,0,0,1,,20191001,99999999,2189010F2167,16874000,0,メバレクト錠１０ｍｇ
0,Y,620000176,11,リポザート錠５　５ｍｇ,12,ﾘﾎﾟｻﾞｰﾄｼﾞｮｳ5,16,1,錠,1,19.6,0,0,0,0,1,0,0,0,0,8,622315400,1,21.2,0,0,1,,20191001,99999999,2189011F1017,18007000,0,リポザート錠５
0,Y,620000422,7,リバロ錠１ｍｇ,11,ﾘﾊﾞﾛｼﾞｮｳ1MG,16,1,錠,1,49.4,0,0,0,0,0,0,0,0,0,1,0,1,52.8,0,0,1,,20191001,99999999,2189016F1028,17981000,0,リバロ錠１ｍｇ
0,Y,620000423,7,リバロ錠２ｍｇ,11,ﾘﾊﾞﾛｼﾞｮｳ2MG,16,1,錠,1,92.9,0,0,0,0,0,0,0,0,0,1,0,1,99.7,0,0,1,,20191001,99999999,2189016F2024,17982000,0,リバロ錠２ｍｇ
0,Y,620002477,12,クレストール錠２．５ｍｇ,15,ｸﾚｽﾄｰﾙｼﾞｮｳ2.5MG,16,1,錠,1,54.0,0,0,0,0,0,0,0,0,0,0,0,1,57.6,0,0,1,,20191001,99999999,2189017F1022,5597000,0,クレストール錠２．５ｍｇ
0,Y,620002478,10,クレストール錠５ｍｇ,13,ｸﾚｽﾄｰﾙｼﾞｮｳ5MG,16,1,錠,1,102.5,0,0,0,0,0,0,0,0,0,0,0,1,110.3,0,0,1,,20191001,99999999,2189017F2029,5598000,0,クレストール錠５ｍｇ
0,Y,620002736,21,シンバスタチン錠１０「ＭＥＥＫ」　１０ｍｇ,18,ｼﾝﾊﾞｽﾀﾁﾝｼﾞｮｳ10MEEK,16,1,錠,1,45.5,0,0,0,0,1,0,0,0,0,8,622315500,1,74.4,0,0,1,,20191001,99999999,2189011F2013,7648000,0,シンバスタチン錠１０「ＭＥＥＫ」
0,Y,620002798,20,プラバスタチンＮａ錠５ｍｇ「チョーセイ」,20,ﾌﾟﾗﾊﾞｽﾀﾁﾝNAｼﾞｮｳ5MGﾁｮ,16,1,錠,1,13.0,0,0,0,0,1,0,0,0,0,1,0,1,14.6,0,0,1,,20191001,99999999,2189010F1241,14329000,0,プラバスタチンＮａ錠５ｍｇ「チョーセイ」
0,Y,620002799,21,プラバスタチンＮａ錠１０ｍｇ「チョーセイ」,20,ﾌﾟﾗﾊﾞｽﾀﾁﾝNAｼﾞｮｳ10MGﾁ,16,1,錠,1,25.5,0,0,0,0,1,0,0,0,0,1,0,1,28.8,0,0,1,,20191001,99999999,2189010F2272,14345000,0,プラバスタチンＮａ錠１０ｍｇ「チョーセイ」
0,Y,620002800,22,プラバスタチンナトリウム錠５ｍｇ「ツルハラ」,20,ﾌﾟﾗﾊﾞｽﾀﾁﾝﾅﾄﾘｳﾑｼﾞｮｳ5M,16,1,錠,1,13.0,0,0,0,0,1,0,0,0,0,1,0,1,14.6,0,0,1,,20191001,99999999,2189010F1250,14356000,0,プラバスタチンナトリウム錠５ｍｇ「ツルハラ」
0,Y,620004038,23,プラバスタチンナトリウム錠１０ｍｇ「ツルハラ」,20,ﾌﾟﾗﾊﾞｽﾀﾁﾝﾅﾄﾘｳﾑｼﾞｮｳ10,16,1,錠,1,25.5,0,0,0,0,1,0,0,0,0,1,0,1,28.8,0,0,1,,20191001,99999999,2189010F2302,14360000,0,プラバスタチンナトリウム錠１０ｍｇ「ツルハラ」
0,Y,620008053,19,プラバスタチンＮａ塩錠５ｍｇ「タナベ」,20,ﾌﾟﾗﾊﾞｽﾀﾁﾝNAｴﾝｼﾞｮｳ5MG,16,1,錠,1,13.0,0,0,0,0,1,0,0,0,0,1,0,1,14.6,0,0,1,,20191001,99999999,2189010F1292,14315000,0,プラバスタチンＮａ塩錠５ｍｇ「タナベ」
0,Y,620008054,20,プラバスタチンＮａ塩錠１０ｍｇ「タナベ」,20,ﾌﾟﾗﾊﾞｽﾀﾁﾝNAｴﾝｼﾞｮｳ10M,16,1,錠,1,17.2,0,0,0,0,1,0,0,0,0,8,622139600,1,18.1,0,0,1,,20191001,99999999,2189010F2019,14317000,0,プラバスタチンＮａ塩錠１０ｍｇ「タナベ」
0,Y,620008055,20,プラバスタチンナトリウム錠５ｍｇ「ＮＰ」,20,ﾌﾟﾗﾊﾞｽﾀﾁﾝﾅﾄﾘｳﾑｼﾞｮｳ5M,16,1,錠,1,10.1,0,0,0,0,1,0,0,0,0,8,622321900,1,10.5,0,0,1,,20191001,99999999,2189010F1012,14355000,0,プラバスタチンナトリウム錠５ｍｇ「ＮＰ」
0,Y,620008056,21,プラバスタチンナトリウム錠１０ｍｇ「ＮＰ」,20,ﾌﾟﾗﾊﾞｽﾀﾁﾝﾅﾄﾘｳﾑｼﾞｮｳ10,16,1,錠,1,17.2,0,0,0,0,1,0,0,0,0,8,622139600,1,18.1,0,0,1,,20191001,99999999,2189010F2019,14359000,0,プラバスタチンナトリウム錠１０ｍｇ「ＮＰ」
0,Y,620009322,17,シンバスタチン錠５ｍｇ「マイラン」,19,ｼﾝﾊﾞｽﾀﾁﾝｼﾞｮｳ5MGﾏｲﾗﾝ,16,1,錠,1,29.8,0,0,0,0,1,0,0,0,0,1,0,1,34.6,0,0,1,,20191001,99999999,2189011F1181,7641000,0,シンバスタチン錠５ｍｇ「マイラン」
0,Y,620009323,18,シンバスタチン錠１０ｍｇ「マイラン」,20,ｼﾝﾊﾞｽﾀﾁﾝｼﾞｮｳ10MGﾏｲﾗﾝ,16,1,錠,1,45.5,0,0,0,0,1,0,0,0,0,8,622315500,1,47.8,0,0,1,,20191001,99999999,2189011F2013,7656000,0,シンバスタチン錠１０ｍｇ「マイラン」
0,Y,620009324,21,シンバスタチン錠２０「ＭＥＥＫ」　２０ｍｇ,18,ｼﾝﾊﾞｽﾀﾁﾝｼﾞｮｳ20MEEK,16,1,錠,1,124.4,0,0,0,0,1,0,0,0,0,1,0,1,133.5,0,0,1,,20191001,99999999,2189011F3052,7663000,0,シンバスタチン錠２０「ＭＥＥＫ」
0,Y,620009325,18,シンバスタチン錠２０ｍｇ「マイラン」,20,ｼﾝﾊﾞｽﾀﾁﾝｼﾞｮｳ20MGﾏｲﾗﾝ,16,1,錠,1,124.4,0,0,0,0,1,0,0,0,0,1,0,1,133.5,0,0,1,,20191001,99999999,2189011F3060,7670000,0,シンバスタチン錠２０ｍｇ「マイラン」
0,Y,621521301,17,プラバスタチンＮａ錠５ｍｇ「テバ」,20,ﾌﾟﾗﾊﾞｽﾀﾁﾝNAｼﾞｮｳ5MGﾃﾊ,16,1,錠,1,13.0,0,0,0,0,1,0,0,0,0,1,0,1,14.6,0,0,1,,20191001,99999999,2189010F1454,14331000,0,プラバスタチンＮａ錠５ｍｇ「テバ」
0,Y,621521401,18,プラバスタチンＮａ錠１０ｍｇ「テバ」,20,ﾌﾟﾗﾊﾞｽﾀﾁﾝNAｼﾞｮｳ10MGﾃ,16,1,錠,1,25.5,0,0,0,0,1,0,0,0,0,1,0,1,28.8,0,0,1,,20191001,99999999,2189010F2477,14347000,0,プラバスタチンＮａ錠１０ｍｇ「テバ」
0,Y,621523101,18,プラバスタチンＮａ錠５ｍｇ「フソー」,20,ﾌﾟﾗﾊﾞｽﾀﾁﾝNAｼﾞｮｳ5MGﾌｿ,16,1,錠,1,13.0,0,0,0,0,1,0,0,0,0,1,0,1,14.6,0,0,1,,20191001,99999999,2189010F1411,14333000,0,プラバスタチンＮａ錠５ｍｇ「フソー」
0,Y,621523201,19,プラバスタチンＮａ錠１０ｍｇ「フソー」,20,ﾌﾟﾗﾊﾞｽﾀﾁﾝNAｼﾞｮｳ10MGﾌ,16,1,錠,1,25.5,0,0,0,0,1,0,0,0,0,1,0,1,28.8,0,0,1,,20191001,99999999,2189010F2434,14349000,0,プラバスタチンＮａ錠１０ｍｇ「フソー」
0,Y,621524102,15,シンバスタチン錠５ｍｇ「ＹＤ」,17,ｼﾝﾊﾞｽﾀﾁﾝｼﾞｮｳ5MGYD,16,1,錠,1,29.8,0,0,0,0,1,0,0,0,0,1,0,1,34.6,0,0,1,,20191001,99999999,2189011F1246,7642000,0,シンバスタチン錠５ｍｇ「ＹＤ」
0,Y,621524402,17,シンバスタチン錠５ｍｇ「オーハラ」,19,ｼﾝﾊﾞｽﾀﾁﾝｼﾞｮｳ5MGｵｰﾊﾗ,16,1,錠,1,19.6,0,0,0,0,1,0,0,0,0,8,622315400,1,21.2,0,0,1,,20191001,99999999,2189011F1017,7636000,0,シンバスタチン錠５ｍｇ「オーハラ」
0,Y,621525701,18,プラバスタチンＮａ錠５ｍｇ「ＴＣＫ」,20,ﾌﾟﾗﾊﾞｽﾀﾁﾝNAｼﾞｮｳ5MGTC,16,1,錠,1,13.0,0,0,0,0,1,0,0,0,0,1,0,1,14.6,0,0,1,,20191001,99999999,2189010F1403,14330000,0,プラバスタチンＮａ錠５ｍｇ「ＴＣＫ」
0,Y,621525801,19,プラバスタチンＮａ錠１０ｍｇ「ＴＣＫ」,20,ﾌﾟﾗﾊﾞｽﾀﾁﾝNAｼﾞｮｳ10MGT,16,1,錠,1,25.5,0,0,0,0,1,0,0,0,0,1,0,1,28.8,0,0,1,,20191001,99999999,2189010F2426,14346000,0,プラバスタチンＮａ錠１０ｍｇ「ＴＣＫ」
0,Y,621528602,19,プラバスタチンＮａ錠５ｍｇ「ケミファ」,20,ﾌﾟﾗﾊﾞｽﾀﾁﾝNAｼﾞｮｳ5MGｹﾐ,16,1,錠,1,20.0,0,0,0,0,1,0,0,0,0,1,0,1,21.9,0,0,1,,20191001,99999999,2189010F1349,14326000,0,プラバスタチンＮａ錠５ｍｇ「ケミファ」
0,Y,621528702,20,プラバスタチンＮａ錠１０ｍｇ「ケミファ」,20,ﾌﾟﾗﾊﾞｽﾀﾁﾝNAｼﾞｮｳ10MGｹ,16,1,錠,1,36.1,0,0,0,0,1,0,0,0,0,1,0,1,39.8,0,0,1,,20191001,99999999,2189010F2361,14342000,0,プラバスタチンＮａ錠１０ｍｇ「ケミファ」
0,Y,621528801,18,プラバスタチンＮａ錠５ｍｇ「サワイ」,20,ﾌﾟﾗﾊﾞｽﾀﾁﾝNAｼﾞｮｳ5MGｻﾜ,16,1,錠,1,13.0,0,0,0,0,1,0,0,0,0,1,0,1,14.6,0,0,1,,20191001,99999999,2189010F1330,14327000,0,プラバスタチンＮａ錠５ｍｇ「サワイ」
0,Y,621528901,19,プラバスタチンＮａ錠１０ｍｇ「サワイ」,20,ﾌﾟﾗﾊﾞｽﾀﾁﾝNAｼﾞｮｳ10MGｻ,16,1,錠,1,25.5,0,0,0,0,1,0,0,0,0,1,0,1,28.8,0,0,1,,20191001,99999999,2189010F2353,14343000,0,プラバスタチンＮａ錠１０ｍｇ「サワイ」
0,Y,621529001,19,プラバスタチンＮａ錠５ｍｇ「オーハラ」,20,ﾌﾟﾗﾊﾞｽﾀﾁﾝNAｼﾞｮｳ5MGｵｰ,16,1,錠,1,13.0,0,0,0,0,1,0,0,0,0,1,0,1,14.6,0,0,1,,20191001,99999999,2189010F1373,14323000,0,プラバスタチンＮａ錠５ｍｇ「オーハラ」
0,Y,621529101,20,プラバスタチンＮａ錠１０ｍｇ「オーハラ」,20,ﾌﾟﾗﾊﾞｽﾀﾁﾝNAｼﾞｮｳ10MGｵ,16,1,錠,1,25.5,0,0,0,0,1,0,0,0,0,1,0,1,28.8,0,0,1,,20191001,99999999,2189010F2396,14339000,0,プラバスタチンＮａ錠１０ｍｇ「オーハラ」
0,Y,621531001,18,プラバスタチンＮａ錠５ｍｇ「トーワ」,20,ﾌﾟﾗﾊﾞｽﾀﾁﾝNAｼﾞｮｳ5MGﾄｰ,16,1,錠,1,13.0,0,0,0,0,1,0,0,0,0,1,0,1,14.6,0,0,1,,20191001,99999999,2189010F1357,14332000,0,プラバスタチンＮａ錠５ｍｇ「トーワ」
0,Y,621531101,19,プラバスタチンＮａ錠１０ｍｇ「トーワ」,20,ﾌﾟﾗﾊﾞｽﾀﾁﾝNAｼﾞｮｳ10MGﾄ,16,1,錠,1,25.5,0,0,0,0,1,0,0,0,0,1,0,1,28.8,0,0,1,,20191001,99999999,2189010F2370,14348000,0,プラバスタチンＮａ錠１０ｍｇ「トーワ」
0,Y,621531703,25,プラバスタチンナトリウム塩錠１０ｍｇ「ファイザー」,20,ﾌﾟﾗﾊﾞｽﾀﾁﾝﾅﾄﾘｳﾑｴﾝｼﾞｮｳ,16,1,錠,1,25.5,0,0,0,0,1,0,0,0,0,1,0,1,28.8,0,0,1,,20191001,99999999,2189010F2469,14353000,0,プラバスタチンナトリウム塩錠１０ｍｇ「ファイザー」
0,Y,621532401,17,プラバスタチンＮａ錠５ｍｇ「ＮＳ」,20,ﾌﾟﾗﾊﾞｽﾀﾁﾝNAｼﾞｮｳ5MGNS,16,1,錠,1,13.0,0,0,0,0,1,0,0,0,0,1,0,1,14.6,0,0,1,,20191001,99999999,2189010F1438,14320000,0,プラバスタチンＮａ錠５ｍｇ「ＮＳ」
0,Y,621532501,18,プラバスタチンＮａ錠１０ｍｇ「ＮＳ」,20,ﾌﾟﾗﾊﾞｽﾀﾁﾝNAｼﾞｮｳ10MGN,16,1,錠,1,25.5,0,0,0,0,1,0,0,0,0,1,0,1,28.8,0,0,1,,20191001,99999999,2189010F2450,14336000,0,プラバスタチンＮａ錠１０ｍｇ「ＮＳ」
0,Y,621532601,19,プラバスタチンＮａ錠１０ｍｇ「ＣＭＸ」,20,ﾌﾟﾗﾊﾞｽﾀﾁﾝNAｼﾞｮｳ10MGC,16,1,錠,1,17.2,0,0,0,0,1,0,0,0,0,8,622139600,1,18.1,0,0,1,,20191001,99999999,2189010F2019,14344000,0,プラバスタチンＮａ錠１０ｍｇ「ＣＭＸ」
0,Y,621532902,17,プラバスタチンＮａ錠５ｍｇ「杏林」,20,ﾌﾟﾗﾊﾞｽﾀﾁﾝNAｼﾞｮｳ5MGｷｮ,16,1,錠,1,13.0,0,0,0,0,1,0,0,0,0,1,0,1,14.6,0,0,1,,20191001,99999999,2189010F1420,14324000,0,プラバスタチンＮａ錠５ｍｇ「杏林」
0,Y,621533002,18,プラバスタチンＮａ錠１０ｍｇ「杏林」,20,ﾌﾟﾗﾊﾞｽﾀﾁﾝNAｼﾞｮｳ10MGｷ,16,1,錠,1,17.2,0,0,0,0,1,0,0,0,0,8,622139600,1,18.1,0,0,1,,20191001,99999999,2189010F2019,14340000,0,プラバスタチンＮａ錠１０ｍｇ「杏林」
0,Y,621533101,21,プラバスタチンナトリウム錠５ｍｇ「日医工」,20,ﾌﾟﾗﾊﾞｽﾀﾁﾝﾅﾄﾘｳﾑｼﾞｮｳ5M,16,1,錠,1,13.0,0,0,0,0,1,0,0,0,0,1,0,1,14.6,0,0,1,,20191001,99999999,2189010F1365,14357000,0,プラバスタチンナトリウム錠５ｍｇ「日医工」
0,Y,621533201,22,プラバスタチンナトリウム錠１０ｍｇ「日医工」,20,ﾌﾟﾗﾊﾞｽﾀﾁﾝﾅﾄﾘｳﾑｼﾞｮｳ10,16,1,錠,1,25.5,0,0,0,0,1,0,0,0,0,1,0,1,28.8,0,0,1,,20191001,99999999,2189010F2388,14361000,0,プラバスタチンナトリウム錠１０ｍｇ「日医工」
0,Y,621533501,16,シンバスタチン錠５ｍｇ「あすか」,18,ｼﾝﾊﾞｽﾀﾁﾝｼﾞｮｳ5MGｱｽｶ,16,1,錠,1,51.7,0,0,0,0,1,0,0,0,0,1,0,1,52.6,0,0,1,,20191001,99999999,2189011F1289,7628000,0,シンバスタチン錠５ｍｇ「あすか」
0,Y,621533601,18,プラバスタチンＮａ錠１０ｍｇ「ＥＥ」,20,ﾌﾟﾗﾊﾞｽﾀﾁﾝNAｼﾞｮｳ10MGE,16,1,錠,1,25.5,0,0,0,0,1,0,0,0,0,1,0,1,28.8,0,0,1,,20191127,99999999,2189010F2418,14335000,20200331,プラバスタチンＮａ錠１０ｍｇ「ＥＥ」
