変更区分,マスター種別,医薬品コード,医薬品名・規格名_漢字有効桁数,医薬品名・規格名_漢字名称,医薬品名・規格名_カナ有効桁数,医薬品名・規格名_カナ名称,単位_コード,単位_漢字有効桁数,単位_漢字名称,新又は現金額_金額種別,新又は現金額_新又は現金額,予備,麻薬・毒薬・覚醒剤原料・向精神薬,神経破壊剤,生物学的製剤,後発品,予備.1,歯科特定薬剤,造影（補助）剤,注射容量,収載方式等識別,商品名等関連,旧金額_金額種別,旧金額_旧金額,漢字名称変更区分,カナ名称変更区分,剤形,予備.2,変更年月日,廃止年月日,薬価基準収載医薬品コード,公表順序番号,経過措置年月日又は商品名医薬品コード使用期限,基本漢字名称
0,Y,620008508,21,ベザフィブラートＳＲ錠１００ｍｇ「日医工」,20,ﾍﾞｻﾞﾌｨﾌﾞﾗｰﾄSRｼﾞｮｳ100,16,1,錠,1,10.1,0,0,0,0,1,0,0,0,0,1,0,1,7.7,0,0,1,,20191001,99999999,2183005G2109,15068000,0,ベザフィブラートＳＲ錠１００ｍｇ「日医工」
0,Y,620338317,23,クロフィブラートカプセル２５０ｍｇ「ツルハラ」,20,ｸﾛﾌｨﾌﾞﾗｰﾄｶﾌﾟｾﾙ250MGﾂ,15,4,カプセル,1,8.7,0,0,0,0,0,0,0,0,0,1,612180028,1,8.5,0,0,1,,20191001,99999999,2183002M1013,5717000,0,クロフィブラートカプセル２５０ｍｇ「ツルハラ」
0,Y,620339201,21,ベザフィブラートＳＲ錠２００ｍｇ「サワイ」,20,ﾍﾞｻﾞﾌｨﾌﾞﾗｰﾄSRｼﾞｮｳ200,16,1,錠,1,10.1,0,0,0,0,1,0,0,0,0,1,0,1,9.9,0,0,1,,20191001,99999999,2183005G1285,15069000,0,ベザフィブラートＳＲ錠２００ｍｇ「サワイ」
0,Y,620339401,21,ベザフィブラートＳＲ錠２００ｍｇ「日医工」,20,ﾍﾞｻﾞﾌｨﾌﾞﾗｰﾄSRｼﾞｮｳ200,16,1,錠,1,10.1,0,0,0,0,1,0,0,0,0,1,0,1,9.9,0,0,1,,20191001,99999999,2183005G1269,15071000,0,ベザフィブラートＳＲ錠２００ｍｇ「日医工」
0,Y,620340201,21,ベザフィブラート徐放錠２００ｍｇ「トーワ」,20,ﾍﾞｻﾞﾌｨﾌﾞﾗｰﾄｼﾞｮﾎｳｼﾞｮｳ,16,1,錠,1,10.1,0,0,0,0,1,0,0,0,0,1,0,1,9.9,0,0,1,,20191001,99999999,2183005G1307,15079000,0,ベザフィブラート徐放錠２００ｍｇ「トーワ」
0,Y,620340603,20,ベザフィブラート徐放錠２００ｍｇ「ＪＧ」,20,ﾍﾞｻﾞﾌｨﾌﾞﾗｰﾄｼﾞｮﾎｳｼﾞｮｳ,16,1,錠,1,10.1,0,0,0,0,1,0,0,0,0,1,0,1,9.9,0,0,1,,20191001,99999999,2183005G1293,15077000,0,ベザフィブラート徐放錠２００ｍｇ「ＪＧ」
0,Y,620340901,21,ベザフィブラートＳＲ錠１００ｍｇ「サワイ」,20,ﾍﾞｻﾞﾌｨﾌﾞﾗｰﾄSRｼﾞｮｳ100,16,1,錠,1,10.1,0,0,0,0,1,0,0,0,0,1,0,1,9.9,0,0,1,,20191001,99999999,2183005G2133,15066000,0,ベザフィブラートＳＲ錠１００ｍｇ「サワイ」
0,Y,620341301,21,ベザフィブラート徐放錠１００ｍｇ「トーワ」,20,ﾍﾞｻﾞﾌｨﾌﾞﾗｰﾄｼﾞｮﾎｳｼﾞｮｳ,16,1,錠,1,10.1,0,0,0,0,1,0,0,0,0,1,0,1,9.9,0,0,1,,20191001,99999999,2183005G2168,15075000,0,ベザフィブラート徐放錠１００ｍｇ「トーワ」
0,Y,621254601,20,ベザフィブラート徐放錠２００ｍｇ「ＺＥ」,20,ﾍﾞｻﾞﾌｨﾌﾞﾗｰﾄｼﾞｮﾎｳｼﾞｮｳ,16,1,錠,1,10.1,0,0,0,0,1,0,0,0,0,1,0,1,9.9,0,0,1,,20191001,99999999,2183005G1315,15078000,0,ベザフィブラート徐放錠２００ｍｇ「ＺＥ」
0,Y,622026702,20,ベザフィブラート徐放錠１００ｍｇ「ＺＥ」,20,ﾍﾞｻﾞﾌｨﾌﾞﾗｰﾄｼﾞｮﾎｳｼﾞｮｳ,16,1,錠,1,10.1,0,0,0,0,1,0,0,0,0,1,0,1,7.7,0,0,1,,20191001,99999999,2183005G2176,15074000,0,ベザフィブラート徐放錠１００ｍｇ「ＺＥ」
0,Y,622039501,22,フェノフィブラートカプセル６７ｍｇ「ＫＴＢ」,20,ﾌｪﾉﾌｨﾌﾞﾗｰﾄｶﾌﾟｾﾙ67MGK,15,4,カプセル,1,12.8,0,0,0,0,1,0,0,0,0,0,0,1,14.7,0,0,1,,20191001,99999999,2183006M3049,14139000,0,フェノフィブラートカプセル６７ｍｇ「ＫＴＢ」
0,Y,622039601,23,フェノフィブラートカプセル１００ｍｇ「ＫＴＢ」,20,ﾌｪﾉﾌｨﾌﾞﾗｰﾄｶﾌﾟｾﾙ100MG,15,4,カプセル,1,17.1,0,0,0,0,1,0,0,0,0,0,0,1,19.4,0,0,1,,20191001,99999999,2183006M4045,14140000,0,フェノフィブラートカプセル１００ｍｇ「ＫＴＢ」
0,Y,622090701,12,リピディル錠５３．３ｍｇ,17,ﾘﾋﾟﾃﾞｨﾙｼﾞｮｳ53.3MG,16,1,錠,1,25.3,0,0,0,0,0,0,0,0,0,0,0,1,26.1,0,0,1,,20191001,99999999,2183006F3023,17987000,0,リピディル錠５３．３ｍｇ
0,Y,622090801,10,リピディル錠８０ｍｇ,15,ﾘﾋﾟﾃﾞｨﾙｼﾞｮｳ80MG,16,1,錠,1,33.0,0,0,0,0,0,0,0,0,0,0,0,1,33.9,0,0,1,,20191001,99999999,2183006F4020,17988000,0,リピディル錠８０ｍｇ
0,Y,622096102,20,ベザフィブラート徐放錠１００ｍｇ「ＪＧ」,20,ﾍﾞｻﾞﾌｨﾌﾞﾗｰﾄｼﾞｮﾎｳｼﾞｮｳ,16,1,錠,1,10.1,0,0,0,0,1,0,0,0,0,1,0,1,9.9,0,0,1,,20191001,99999999,2183005G2150,15073000,0,ベザフィブラート徐放錠１００ｍｇ「ＪＧ」
0,Y,622096801,12,トライコア錠５３．３ｍｇ,15,ﾄﾗｲｺｱｼﾞｮｳ53.3MG,16,1,錠,1,25.2,0,0,0,0,0,0,0,0,0,0,0,1,26.0,0,0,1,,20191001,99999999,2183006F3031,11152000,0,トライコア錠５３．３ｍｇ
0,Y,622096901,10,トライコア錠８０ｍｇ,13,ﾄﾗｲｺｱｼﾞｮｳ80MG,16,1,錠,1,32.6,0,0,0,0,0,0,0,0,0,0,0,1,33.7,0,0,1,,20191001,99999999,2183006F4038,11153000,0,トライコア錠８０ｍｇ
0,Y,622223601,16,ミデナールＬ錠１００　１００ｍｇ,14,ﾐﾃﾞﾅｰﾙLｼﾞｮｳ100,16,1,錠,1,10.1,0,0,0,0,1,0,0,0,0,1,0,1,7.7,0,0,1,,20191001,99999999,2183005G2141,16325000,0,ミデナールＬ錠１００
0,Y,622573101,12,パルモディア錠０．１ｍｇ,17,ﾊﾟﾙﾓﾃﾞｨｱｼﾞｮｳ0.1MG,16,1,錠,1,34.2,0,0,0,0,0,0,0,0,0,0,0,1,33.9,0,0,1,,20191001,99999999,2183007F1025,12985000,0,パルモディア錠０．１ｍｇ
0,Y,622590501,22,フェノフィブラート錠５３．３ｍｇ「武田テバ」,20,ﾌｪﾉﾌｨﾌﾞﾗｰﾄｼﾞｮｳ53.3MG,16,1,錠,1,12.6,0,0,0,0,1,0,0,0,0,0,0,1,14.7,0,0,1,,20191001,99999999,2183006F3040,14141000,0,フェノフィブラート錠５３．３ｍｇ「武田テバ」
0,Y,622590601,20,フェノフィブラート錠８０ｍｇ「武田テバ」,20,ﾌｪﾉﾌｨﾌﾞﾗｰﾄｼﾞｮｳ80MGﾀｹ,16,1,錠,1,16.7,0,0,0,0,1,0,0,0,0,0,0,1,19.5,0,0,1,,20191001,99999999,2183006F4046,14143000,0,フェノフィブラート錠８０ｍｇ「武田テバ」
