変更区分,マスター種別,医薬品コード,医薬品名・規格名_漢字有効桁数,医薬品名・規格名_漢字名称,医薬品名・規格名_カナ有効桁数,医薬品名・規格名_カナ名称,単位_コード,単位_漢字有効桁数,単位_漢字名称,新又は現金額_金額種別,新又は現金額_新又は現金額,予備,麻薬・毒薬・覚醒剤原料・向精神薬,神経破壊剤,生物学的製剤,後発品,予備.1,歯科特定薬剤,造影（補助）剤,注射容量,収載方式等識別,商品名等関連,旧金額_金額種別,旧金額_旧金額,漢字名称変更区分,カナ名称変更区分,剤形,予備.2,変更年月日,廃止年月日,薬価基準収載医薬品コード,公表順序番号,経過措置年月日又は商品名医薬品コード使用期限,基本漢字名称
0,Y,620002120,16,ベイスンＯＤ錠０．２　０．２ｍｇ,14,ﾍﾞｲｽﾝODｼﾞｮｳ0.2,16,1,錠,1,30.4,0,0,0,0,0,0,0,0,0,0,0,1,31.5,0,0,1,,20191001,99999999,3969004F3023,15030000,0,ベイスンＯＤ錠０．２
0,Y,620002121,16,ベイスンＯＤ錠０．３　０．３ｍｇ,14,ﾍﾞｲｽﾝODｼﾞｮｳ0.3,16,1,錠,1,40.9,0,0,0,0,0,0,0,0,0,0,0,1,42.7,0,0,1,,20191001,99999999,3969004F4020,15031000,0,ベイスンＯＤ錠０．３
0,Y,620002841,21,ボグリボース錠０．２「タツミ」　０．２ｍｇ,19,ﾎﾞｸﾞﾘﾎﾞｰｽｼﾞｮｳ0.2ﾀﾂﾐ,16,1,錠,1,10.9,0,0,0,0,1,0,0,0,0,1,0,1,12.3,0,0,1,,20191001,99999999,3969004F1144,15549000,0,ボグリボース錠０．２「タツミ」
0,Y,620002843,17,ボグリボース錠０．２ｍｇ「トーワ」,20,ﾎﾞｸﾞﾘﾎﾞｰｽｼﾞｮｳ0.2MGﾄｰ,16,1,錠,1,10.9,0,0,0,0,1,0,0,0,0,1,0,1,12.3,0,0,1,,20191001,99999999,3969004F1152,15550000,0,ボグリボース錠０．２ｍｇ「トーワ」
0,Y,620002845,21,ボグリボース錠０．３「タツミ」　０．３ｍｇ,19,ﾎﾞｸﾞﾘﾎﾞｰｽｼﾞｮｳ0.3ﾀﾂﾐ,16,1,錠,1,15.0,0,0,0,0,1,0,0,0,0,1,0,1,17.0,0,0,1,,20191001,99999999,3969004F2140,15568000,0,ボグリボース錠０．３「タツミ」
0,Y,620002847,17,ボグリボース錠０．３ｍｇ「トーワ」,20,ﾎﾞｸﾞﾘﾎﾞｰｽｼﾞｮｳ0.3MGﾄｰ,16,1,錠,1,15.0,0,0,0,0,1,0,0,0,0,1,0,1,17.0,0,0,1,,20191001,99999999,3969004F2159,15569000,0,ボグリボース錠０．３ｍｇ「トーワ」
0,Y,620003127,9,セイブル錠２５ｍｇ,13,ｾｲﾌﾞﾙｼﾞｮｳ25MG,16,1,錠,1,20.6,0,0,0,0,0,0,0,0,0,0,0,1,21.9,0,0,1,,20191001,99999999,3969009F1023,7990000,0,セイブル錠２５ｍｇ
0,Y,620003128,9,セイブル錠５０ｍｇ,13,ｾｲﾌﾞﾙｼﾞｮｳ50MG,16,1,錠,1,35.4,0,0,0,0,0,0,0,0,0,0,0,1,37.7,0,0,1,,20191001,99999999,3969009F2020,7991000,0,セイブル錠５０ｍｇ
0,Y,620003129,9,セイブル錠７５ｍｇ,13,ｾｲﾌﾞﾙｼﾞｮｳ75MG,16,1,錠,1,49.6,0,0,0,0,0,0,0,0,0,0,0,1,52.9,0,0,1,,20191001,99999999,3969009F3026,7992000,0,セイブル錠７５ｍｇ
0,Y,620004069,25,ボグリボースＯＤフィルム０．２「ＱＱ」　０．２ｍｇ,20,ﾎﾞｸﾞﾘﾎﾞｰｽODﾌｨﾙﾑ0.2QQ,16,1,錠,1,15.7,0,0,0,0,1,0,0,0,0,0,0,1,16.6,0,0,1,,20191001,99999999,3969004F3031,15534000,0,ボグリボースＯＤフィルム０．２「ＱＱ」
0,Y,620004070,25,ボグリボースＯＤフィルム０．３「ＱＱ」　０．３ｍｇ,20,ﾎﾞｸﾞﾘﾎﾞｰｽODﾌｨﾙﾑ0.3QQ,16,1,錠,1,21.9,0,0,0,0,1,0,0,0,0,0,0,1,23.4,0,0,1,,20191001,99999999,3969004F4038,15535000,0,ボグリボースＯＤフィルム０．３「ＱＱ」
0,Y,620004071,21,ボグリボース錠０．２「ＯＭＥ」　０．２ｍｇ,19,ﾎﾞｸﾞﾘﾎﾞｰｽｼﾞｮｳ0.2OME,16,1,錠,1,10.9,0,0,0,0,1,0,0,0,0,1,0,1,12.3,0,0,1,,20191001,99999999,3969004F1195,15541000,0,ボグリボース錠０．２「ＯＭＥ」
0,Y,620004072,16,ボグリボース錠０．２ｍｇ「ＮＰ」,20,ﾎﾞｸﾞﾘﾎﾞｰｽｼﾞｮｳ0.2MGNP,16,1,錠,1,10.9,0,0,0,0,1,0,0,0,0,1,0,1,12.3,0,0,1,,20191001,99999999,3969004F1187,15538000,0,ボグリボース錠０．２ｍｇ「ＮＰ」
0,Y,620004073,21,ボグリボース錠０．３「ＯＭＥ」　０．３ｍｇ,19,ﾎﾞｸﾞﾘﾎﾞｰｽｼﾞｮｳ0.3OME,16,1,錠,1,15.0,0,0,0,0,1,0,0,0,0,1,0,1,17.0,0,0,1,,20191001,99999999,3969004F2191,15560000,0,ボグリボース錠０．３「ＯＭＥ」
0,Y,620004074,16,ボグリボース錠０．３ｍｇ「ＮＰ」,20,ﾎﾞｸﾞﾘﾎﾞｰｽｼﾞｮｳ0.3MGNP,16,1,錠,1,15.0,0,0,0,0,1,0,0,0,0,1,0,1,17.0,0,0,1,,20191001,99999999,3969004F2183,15557000,0,ボグリボース錠０．３ｍｇ「ＮＰ」
0,Y,620005557,19,ボグリボースＯＤ錠０．２ｍｇ「ＭＥＤ」,20,ﾎﾞｸﾞﾘﾎﾞｰｽODｼﾞｮｳ0.2MG,16,1,錠,1,15.7,0,0,0,0,1,0,0,0,0,0,0,1,16.6,0,0,1,,20191001,99999999,3969004F3040,15515000,0,ボグリボースＯＤ錠０．２ｍｇ「ＭＥＤ」
0,Y,620005558,20,ボグリボースＯＤ錠０．２ｍｇ「ケミファ」,20,ﾎﾞｸﾞﾘﾎﾞｰｽODｼﾞｮｳ0.2MG,16,1,錠,1,10.9,0,0,0,0,1,0,0,0,0,0,0,1,12.3,0,0,1,,20191001,99999999,3969004F3058,15516000,0,ボグリボースＯＤ錠０．２ｍｇ「ケミファ」
0,Y,620005559,19,ボグリボースＯＤ錠０．２ｍｇ「サワイ」,20,ﾎﾞｸﾞﾘﾎﾞｰｽODｼﾞｮｳ0.2MG,16,1,錠,1,10.9,0,0,0,0,1,0,0,0,0,0,0,1,12.3,0,0,1,,20191001,99999999,3969004F3066,15517000,0,ボグリボースＯＤ錠０．２ｍｇ「サワイ」
0,Y,620005560,20,ボグリボースＯＤ錠０．２ｍｇ「タイヨー」,20,ﾎﾞｸﾞﾘﾎﾞｰｽODｼﾞｮｳ0.2MG,16,1,錠,1,10.9,0,0,0,0,1,0,0,0,0,0,0,1,12.3,0,0,1,,20191127,99999999,3969004F3074,15518000,20200331,ボグリボースＯＤ錠０．２ｍｇ「タイヨー」
0,Y,620005561,19,ボグリボースＯＤ錠０．２ｍｇ「トーワ」,20,ﾎﾞｸﾞﾘﾎﾞｰｽODｼﾞｮｳ0.2MG,16,1,錠,1,10.9,0,0,0,0,1,0,0,0,0,0,0,1,12.3,0,0,1,,20191001,99999999,3969004F3082,15521000,0,ボグリボースＯＤ錠０．２ｍｇ「トーワ」
0,Y,620005562,19,ボグリボースＯＤ錠０．３ｍｇ「ＭＥＤ」,20,ﾎﾞｸﾞﾘﾎﾞｰｽODｼﾞｮｳ0.3MG,16,1,錠,1,21.9,0,0,0,0,1,0,0,0,0,0,0,1,23.4,0,0,1,,20191001,99999999,3969004F4046,15525000,0,ボグリボースＯＤ錠０．３ｍｇ「ＭＥＤ」
0,Y,620005563,20,ボグリボースＯＤ錠０．３ｍｇ「ケミファ」,20,ﾎﾞｸﾞﾘﾎﾞｰｽODｼﾞｮｳ0.3MG,16,1,錠,1,15.0,0,0,0,0,1,0,0,0,0,0,0,1,17.0,0,0,1,,20191001,99999999,3969004F4054,15526000,0,ボグリボースＯＤ錠０．３ｍｇ「ケミファ」
0,Y,620005564,19,ボグリボースＯＤ錠０．３ｍｇ「サワイ」,20,ﾎﾞｸﾞﾘﾎﾞｰｽODｼﾞｮｳ0.3MG,16,1,錠,1,15.0,0,0,0,0,1,0,0,0,0,0,0,1,17.0,0,0,1,,20191001,99999999,3969004F4062,15527000,0,ボグリボースＯＤ錠０．３ｍｇ「サワイ」
0,Y,620005565,20,ボグリボースＯＤ錠０．３ｍｇ「タイヨー」,20,ﾎﾞｸﾞﾘﾎﾞｰｽODｼﾞｮｳ0.3MG,16,1,錠,1,15.0,0,0,0,0,1,0,0,0,0,0,0,1,17.0,0,0,1,,20191127,99999999,3969004F4070,15528000,20200331,ボグリボースＯＤ錠０．３ｍｇ「タイヨー」
0,Y,620005566,19,ボグリボースＯＤ錠０．３ｍｇ「トーワ」,20,ﾎﾞｸﾞﾘﾎﾞｰｽODｼﾞｮｳ0.3MG,16,1,錠,1,15.0,0,0,0,0,1,0,0,0,0,0,0,1,17.0,0,0,1,,20191001,99999999,3969004F4089,15531000,0,ボグリボースＯＤ錠０．３ｍｇ「トーワ」
0,Y,620008071,20,ボグリボースＯＤ錠０．２ｍｇ「ＭＥＥＫ」,20,ﾎﾞｸﾞﾘﾎﾞｰｽODｼﾞｮｳ0.2MG,16,1,錠,1,10.9,0,0,0,0,1,0,0,0,0,0,0,1,12.3,0,0,1,,20191001,99999999,3969004F3090,15514000,0,ボグリボースＯＤ錠０．２ｍｇ「ＭＥＥＫ」
0,Y,620008072,19,ボグリボースＯＤ錠０．２ｍｇ「タカタ」,20,ﾎﾞｸﾞﾘﾎﾞｰｽODｼﾞｮｳ0.2MG,16,1,錠,1,10.9,0,0,0,0,1,0,0,0,0,0,0,1,12.3,0,0,1,,20191001,99999999,3969004F3104,15519000,0,ボグリボースＯＤ錠０．２ｍｇ「タカタ」
0,Y,620008073,19,ボグリボースＯＤ錠０．２ｍｇ「日医工」,20,ﾎﾞｸﾞﾘﾎﾞｰｽODｼﾞｮｳ0.2MG,16,1,錠,1,10.9,0,0,0,0,1,0,0,0,0,0,0,1,12.3,0,0,1,,20191001,99999999,3969004F3112,15522000,0,ボグリボースＯＤ錠０．２ｍｇ「日医工」
0,Y,620008074,20,ボグリボースＯＤ錠０．３ｍｇ「ＭＥＥＫ」,20,ﾎﾞｸﾞﾘﾎﾞｰｽODｼﾞｮｳ0.3MG,16,1,錠,1,15.0,0,0,0,0,1,0,0,0,0,0,0,1,17.0,0,0,1,,20191001,99999999,3969004F4097,15524000,0,ボグリボースＯＤ錠０．３ｍｇ「ＭＥＥＫ」
0,Y,620008075,19,ボグリボースＯＤ錠０．３ｍｇ「タカタ」,20,ﾎﾞｸﾞﾘﾎﾞｰｽODｼﾞｮｳ0.3MG,16,1,錠,1,15.0,0,0,0,0,1,0,0,0,0,0,0,1,17.0,0,0,1,,20191001,99999999,3969004F4100,15529000,0,ボグリボースＯＤ錠０．３ｍｇ「タカタ」
0,Y,620008076,19,ボグリボースＯＤ錠０．３ｍｇ「日医工」,20,ﾎﾞｸﾞﾘﾎﾞｰｽODｼﾞｮｳ0.3MG,16,1,錠,1,15.0,0,0,0,0,1,0,0,0,0,0,0,1,17.0,0,0,1,,20191001,99999999,3969004F4119,15532000,0,ボグリボースＯＤ錠０．３ｍｇ「日医工」
0,Y,620008726,18,ボグリボース錠０．２ｍｇ「ＭＥＥＫ」,20,ﾎﾞｸﾞﾘﾎﾞｰｽｼﾞｮｳ0.2MGME,16,1,錠,1,10.9,0,0,0,0,1,0,0,0,0,1,0,1,12.3,0,0,1,,20191001,99999999,3969004F1225,15539000,0,ボグリボース錠０．２ｍｇ「ＭＥＥＫ」
0,Y,620008728,18,ボグリボース錠０．３ｍｇ「ＭＥＥＫ」,20,ﾎﾞｸﾞﾘﾎﾞｰｽｼﾞｮｳ0.3MGME,16,1,錠,1,15.0,0,0,0,0,1,0,0,0,0,1,0,1,17.0,0,0,1,,20191001,99999999,3969004F2221,15558000,0,ボグリボース錠０．３ｍｇ「ＭＥＥＫ」
0,Y,620009288,15,アカルボース錠５０ｍｇ「ＮＳ」,17,ｱｶﾙﾎﾞｰｽｼﾞｮｳ50MGNS,16,1,錠,1,10.3,0,0,0,0,1,0,0,0,0,0,0,1,10.8,0,0,1,,20191001,99999999,3969003F1069,184000,0,アカルボース錠５０ｍｇ「ＮＳ」
0,Y,620009289,15,アカルボース錠５０ｍｇ「ＪＧ」,17,ｱｶﾙﾎﾞｰｽｼﾞｮｳ50MGJG,16,1,錠,1,10.3,0,0,0,0,1,0,0,0,0,0,0,1,10.8,0,0,1,,20191001,99999999,3969003F1050,186000,0,アカルボース錠５０ｍｇ「ＪＧ」
0,Y,620009290,16,アカルボース錠５０ｍｇ「日医工」,20,ｱｶﾙﾎﾞｰｽｼﾞｮｳ50MGﾆﾁｲｺｳ,16,1,錠,1,10.3,0,0,0,0,1,0,0,0,0,0,0,1,10.8,0,0,1,,20191001,99999999,3969003F1085,190000,0,アカルボース錠５０ｍｇ「日医工」
0,Y,620009291,16,アカルボース錠５０ｍｇ「ＢＭＤ」,18,ｱｶﾙﾎﾞｰｽｼﾞｮｳ50MGBMD,16,1,錠,1,10.3,0,0,0,0,1,0,0,0,0,0,0,1,10.8,0,0,1,,20191127,99999999,3969003F1042,191000,20200331,アカルボース錠５０ｍｇ「ＢＭＤ」
0,Y,620009292,15,アカルボース錠５０ｍｇ「ＹＤ」,17,ｱｶﾙﾎﾞｰｽｼﾞｮｳ50MGYD,16,1,錠,1,10.3,0,0,0,0,1,0,0,0,0,0,0,1,10.8,0,0,1,,20191001,99999999,3969003F1077,194000,0,アカルボース錠５０ｍｇ「ＹＤ」
0,Y,620009293,16,アカルボース錠１００ｍｇ「ＮＳ」,18,ｱｶﾙﾎﾞｰｽｼﾞｮｳ100MGNS,16,1,錠,1,18.3,0,0,0,0,1,0,0,0,0,0,0,1,19.2,0,0,1,,20191001,99999999,3969003F2065,195000,0,アカルボース錠１００ｍｇ「ＮＳ」
0,Y,620009294,16,アカルボース錠１００ｍｇ「ＪＧ」,18,ｱｶﾙﾎﾞｰｽｼﾞｮｳ100MGJG,16,1,錠,1,18.3,0,0,0,0,1,0,0,0,0,0,0,1,19.2,0,0,1,,20191001,99999999,3969003F2057,197000,0,アカルボース錠１００ｍｇ「ＪＧ」
0,Y,620009295,17,アカルボース錠１００ｍｇ「日医工」,20,ｱｶﾙﾎﾞｰｽｼﾞｮｳ100MGﾆﾁｲｺ,16,1,錠,1,18.3,0,0,0,0,1,0,0,0,0,0,0,1,19.2,0,0,1,,20191001,99999999,3969003F2081,201000,0,アカルボース錠１００ｍｇ「日医工」
0,Y,620009296,17,アカルボース錠１００ｍｇ「ＢＭＤ」,19,ｱｶﾙﾎﾞｰｽｼﾞｮｳ100MGBMD,16,1,錠,1,18.3,0,0,0,0,1,0,0,0,0,0,0,1,19.2,0,0,1,,20191127,99999999,3969003F2049,202000,20200331,アカルボース錠１００ｍｇ「ＢＭＤ」
0,Y,620009297,16,アカルボース錠１００ｍｇ「ＹＤ」,18,ｱｶﾙﾎﾞｰｽｼﾞｮｳ100MGYD,16,1,錠,1,18.3,0,0,0,0,1,0,0,0,0,0,0,1,19.2,0,0,1,,20191001,99999999,3969003F2073,205000,0,アカルボース錠１００ｍｇ「ＹＤ」
0,Y,621665301,18,ボグリボース錠０．２ｍｇ「タイヨー」,20,ﾎﾞｸﾞﾘﾎﾞｰｽｼﾞｮｳ0.2MGﾀｲ,16,1,錠,1,10.9,0,0,0,0,1,0,0,0,0,1,0,1,12.3,0,0,1,,20191127,99999999,3969004F1233,15546000,20200331,ボグリボース錠０．２ｍｇ「タイヨー」
0,Y,621665401,18,ボグリボース錠０．３ｍｇ「タイヨー」,20,ﾎﾞｸﾞﾘﾎﾞｰｽｼﾞｮｳ0.3MGﾀｲ,16,1,錠,1,15.0,0,0,0,0,1,0,0,0,0,1,0,1,17.0,0,0,1,,20191127,99999999,3969004F2230,15565000,20200331,ボグリボース錠０．３ｍｇ「タイヨー」
0,Y,621673501,17,ボグリボース錠０．２ｍｇ「日医工」,20,ﾎﾞｸﾞﾘﾎﾞｰｽｼﾞｮｳ0.2MGﾆﾁ,16,1,錠,1,10.9,0,0,0,0,1,0,0,0,0,1,0,1,12.3,0,0,1,,20191001,99999999,3969004F1250,15551000,0,ボグリボース錠０．２ｍｇ「日医工」
0,Y,621673601,17,ボグリボース錠０．３ｍｇ「日医工」,20,ﾎﾞｸﾞﾘﾎﾞｰｽｼﾞｮｳ0.3MGﾆﾁ,16,1,錠,1,15.0,0,0,0,0,1,0,0,0,0,1,0,1,17.0,0,0,1,,20191001,99999999,3969004F2256,15570000,0,ボグリボース錠０．３ｍｇ「日医工」
0,Y,621683401,17,ボグリボース錠０．２ｍｇ「タカタ」,20,ﾎﾞｸﾞﾘﾎﾞｰｽｼﾞｮｳ0.2MGﾀｶ,16,1,錠,1,10.9,0,0,0,0,1,0,0,0,0,1,0,1,12.3,0,0,1,,20191001,99999999,3969004F1241,15547000,0,ボグリボース錠０．２ｍｇ「タカタ」
0,Y,621683501,17,ボグリボース錠０．３ｍｇ「タカタ」,20,ﾎﾞｸﾞﾘﾎﾞｰｽｼﾞｮｳ0.3MGﾀｶ,16,1,錠,1,15.0,0,0,0,0,1,0,0,0,0,1,0,1,17.0,0,0,1,,20191001,99999999,3969004F2248,15566000,0,ボグリボース錠０．３ｍｇ「タカタ」
0,Y,621689001,16,ボグリボース錠０．２ｍｇ「ＹＤ」,20,ﾎﾞｸﾞﾘﾎﾞｰｽｼﾞｮｳ0.2MGYD,16,1,錠,1,10.9,0,0,0,0,1,0,0,0,0,1,0,1,12.3,0,0,1,,20191001,99999999,3969004F1292,15554000,0,ボグリボース錠０．２ｍｇ「ＹＤ」
0,Y,621689101,16,ボグリボース錠０．３ｍｇ「ＹＤ」,20,ﾎﾞｸﾞﾘﾎﾞｰｽｼﾞｮｳ0.3MGYD,16,1,錠,1,15.0,0,0,0,0,1,0,0,0,0,1,0,1,17.0,0,0,1,,20191001,99999999,3969004F2299,15573000,0,ボグリボース錠０．３ｍｇ「ＹＤ」
0,Y,621689303,16,ボグリボース錠０．２ｍｇ「ＮＳ」,20,ﾎﾞｸﾞﾘﾎﾞｰｽｼﾞｮｳ0.2MGNS,16,1,錠,1,10.9,0,0,0,0,1,0,0,0,0,1,0,1,12.3,0,0,1,,20191001,99999999,3969004F1284,15537000,0,ボグリボース錠０．２ｍｇ「ＮＳ」
0,Y,621689403,16,ボグリボース錠０．３ｍｇ「ＮＳ」,20,ﾎﾞｸﾞﾘﾎﾞｰｽｼﾞｮｳ0.3MGNS,16,1,錠,1,15.0,0,0,0,0,1,0,0,0,0,1,0,1,17.0,0,0,1,,20191001,99999999,3969004F2280,15556000,0,ボグリボース錠０．３ｍｇ「ＮＳ」
0,Y,621690203,16,ボグリボース錠０．２ｍｇ「ＪＧ」,20,ﾎﾞｸﾞﾘﾎﾞｰｽｼﾞｮｳ0.2MGJG,16,1,錠,1,10.9,0,0,0,0,1,0,0,0,0,1,0,1,12.3,0,0,1,,20191001,99999999,3969004F1322,15545000,0,ボグリボース錠０．２ｍｇ「ＪＧ」
0,Y,621690303,16,ボグリボース錠０．３ｍｇ「ＪＧ」,20,ﾎﾞｸﾞﾘﾎﾞｰｽｼﾞｮｳ0.3MGJG,16,1,錠,1,15.0,0,0,0,0,1,0,0,0,0,1,0,1,17.0,0,0,1,,20191001,99999999,3969004F2329,15564000,0,ボグリボース錠０．３ｍｇ「ＪＧ」
0,Y,621690402,16,ボグリボース錠０．２ｍｇ「杏林」,20,ﾎﾞｸﾞﾘﾎﾞｰｽｼﾞｮｳ0.2MGｷｮ,16,1,錠,1,10.9,0,0,0,0,1,0,0,0,0,1,0,1,12.3,0,0,1,,20191001,99999999,3969004F1306,15542000,0,ボグリボース錠０．２ｍｇ「杏林」
0,Y,621690502,16,ボグリボース錠０．３ｍｇ「杏林」,20,ﾎﾞｸﾞﾘﾎﾞｰｽｼﾞｮｳ0.3MGｷｮ,16,1,錠,1,15.0,0,0,0,0,1,0,0,0,0,1,0,1,17.0,0,0,1,,20191001,99999999,3969004F2302,15561000,0,ボグリボース錠０．３ｍｇ「杏林」
0,Y,621690901,18,ボグリボース錠０．２ｍｇ「ケミファ」,20,ﾎﾞｸﾞﾘﾎﾞｰｽｼﾞｮｳ0.2MGｹﾐ,16,1,錠,1,15.7,0,0,0,0,1,0,0,0,0,1,0,1,16.6,0,0,1,,20191001,99999999,3969004F1314,15543000,0,ボグリボース錠０．２ｍｇ「ケミファ」
0,Y,621691001,18,ボグリボース錠０．３ｍｇ「ケミファ」,20,ﾎﾞｸﾞﾘﾎﾞｰｽｼﾞｮｳ0.3MGｹﾐ,16,1,錠,1,21.9,0,0,0,0,1,0,0,0,0,1,0,1,23.4,0,0,1,,20191001,99999999,3969004F2310,15562000,0,ボグリボース錠０．３ｍｇ「ケミファ」
0,Y,621691201,17,ボグリボース錠０．２ｍｇ「サワイ」,20,ﾎﾞｸﾞﾘﾎﾞｰｽｼﾞｮｳ0.2MGｻﾜ,16,1,錠,1,10.9,0,0,0,0,1,0,0,0,0,1,0,1,12.3,0,0,1,,20191001,99999999,3969004F1268,15544000,0,ボグリボース錠０．２ｍｇ「サワイ」
0,Y,621691601,17,ボグリボース錠０．３ｍｇ「サワイ」,20,ﾎﾞｸﾞﾘﾎﾞｰｽｼﾞｮｳ0.3MGｻﾜ,16,1,錠,1,15.0,0,0,0,0,1,0,0,0,0,1,0,1,17.0,0,0,1,,20191001,99999999,3969004F2264,15563000,0,ボグリボース錠０．３ｍｇ「サワイ」
0,Y,621784902,15,アカルボース錠５０ｍｇ「テバ」,18,ｱｶﾙﾎﾞｰｽｼﾞｮｳ50MGﾃﾊﾞ,16,1,錠,1,10.3,0,0,0,0,1,0,0,0,0,0,0,1,10.8,0,0,1,,20191001,99999999,3969003F1131,189000,0,アカルボース錠５０ｍｇ「テバ」
0,Y,621785002,16,アカルボース錠１００ｍｇ「テバ」,19,ｱｶﾙﾎﾞｰｽｼﾞｮｳ100MGﾃﾊﾞ,16,1,錠,1,18.3,0,0,0,0,1,0,0,0,0,0,0,1,19.2,0,0,1,,20191001,99999999,3969003F2138,200000,0,アカルボース錠１００ｍｇ「テバ」
0,Y,621896402,17,アカルボースＯＤ錠５０ｍｇ「テバ」,20,ｱｶﾙﾎﾞｰｽODｼﾞｮｳ50MGﾃﾊﾞ,16,1,錠,1,10.3,0,0,0,0,1,0,0,0,0,0,0,1,10.8,0,0,1,,20191001,99999999,3969003F3061,177000,0,アカルボースＯＤ錠５０ｍｇ「テバ」
0,Y,621896502,18,アカルボースＯＤ錠１００ｍｇ「テバ」,20,ｱｶﾙﾎﾞｰｽODｼﾞｮｳ100MGﾃﾊ,16,1,錠,1,18.3,0,0,0,0,1,0,0,0,0,0,0,1,19.2,0,0,1,,20191001,99999999,3969003F4068,181000,0,アカルボースＯＤ錠１００ｍｇ「テバ」
0,Y,621937101,12,グルコバイＯＤ錠５０ｍｇ,17,ｸﾞﾙｺﾊﾞｲODｼﾞｮｳ50MG,16,1,錠,1,18.0,0,0,0,0,0,0,0,0,0,0,0,1,18.6,0,0,1,,20191001,99999999,3969003F3037,5572000,0,グルコバイＯＤ錠５０ｍｇ
0,Y,621937201,13,グルコバイＯＤ錠１００ｍｇ,18,ｸﾞﾙｺﾊﾞｲODｼﾞｮｳ100MG,16,1,錠,1,31.8,0,0,0,0,0,0,0,0,0,0,0,1,32.7,0,0,1,,20191001,99999999,3969003F4033,5573000,0,グルコバイＯＤ錠１００ｍｇ
