変更区分,マスター種別,医薬品コード,医薬品名・規格名_漢字有効桁数,医薬品名・規格名_漢字名称,医薬品名・規格名_カナ有効桁数,医薬品名・規格名_カナ名称,単位_コード,単位_漢字有効桁数,単位_漢字名称,新又は現金額_金額種別,新又は現金額_新又は現金額,予備,麻薬・毒薬・覚醒剤原料・向精神薬,神経破壊剤,生物学的製剤,後発品,予備.1,歯科特定薬剤,造影（補助）剤,注射容量,収載方式等識別,商品名等関連,旧金額_金額種別,旧金額_旧金額,漢字名称変更区分,カナ名称変更区分,剤形,予備.2,変更年月日,廃止年月日,薬価基準収載医薬品コード,公表順序番号,経過措置年月日又は商品名医薬品コード使用期限,基本漢字名称
0,Y,622046901,18,ピオグリタゾン錠３０ｍｇ「オーハラ」,20,ﾋﾟｵｸﾞﾘﾀｿﾞﾝｼﾞｮｳ30MGｵｰ,16,1,錠,1,40.6,0,0,0,0,1,0,0,0,0,1,0,1,47.1,0,0,1,,20191001,99999999,3969007F2110,13305000,0,ピオグリタゾン錠３０ｍｇ「オーハラ」
0,Y,622047701,16,ピオグリタゾン錠１５ｍｇ「ＺＥ」,20,ﾋﾟｵｸﾞﾘﾀｿﾞﾝｼﾞｮｳ15MGZE,16,1,錠,1,21.0,0,0,0,0,1,0,0,0,0,1,0,1,24.0,0,0,1,,20191001,99999999,3969007F1091,13284000,0,ピオグリタゾン錠１５ｍｇ「ＺＥ」
0,Y,622047801,16,ピオグリタゾン錠３０ｍｇ「ＺＥ」,20,ﾋﾟｵｸﾞﾘﾀｿﾞﾝｼﾞｮｳ30MGZE,16,1,錠,1,30.9,0,0,0,0,1,0,0,0,0,8,622320900,1,33.4,0,0,1,,20191001,99999999,3969007F2012,13313000,0,ピオグリタゾン錠３０ｍｇ「ＺＥ」
0,Y,622049901,17,ピオグリタゾン錠１５ｍｇ「アメル」,20,ﾋﾟｵｸﾞﾘﾀｿﾞﾝｼﾞｮｳ15MGｱﾒ,16,1,錠,1,21.0,0,0,0,0,1,0,0,0,0,1,0,1,24.0,0,0,1,,20191001,99999999,3969007F1105,13269000,0,ピオグリタゾン錠１５ｍｇ「アメル」
0,Y,622050001,17,ピオグリタゾン錠３０ｍｇ「アメル」,20,ﾋﾟｵｸﾞﾘﾀｿﾞﾝｼﾞｮｳ30MGｱﾒ,16,1,錠,1,40.6,0,0,0,0,1,0,0,0,0,1,0,1,47.1,0,0,1,,20191001,99999999,3969007F2101,13298000,0,ピオグリタゾン錠３０ｍｇ「アメル」
0,Y,622053101,17,ピオグリタゾン錠１５ｍｇ「サワイ」,20,ﾋﾟｵｸﾞﾘﾀｿﾞﾝｼﾞｮｳ15MGｻﾜ,16,1,錠,1,21.0,0,0,0,0,1,0,0,0,0,1,0,1,24.0,0,0,1,,20191001,99999999,3969007F1130,13281000,0,ピオグリタゾン錠１５ｍｇ「サワイ」
0,Y,622053201,17,ピオグリタゾン錠３０ｍｇ「サワイ」,20,ﾋﾟｵｸﾞﾘﾀｿﾞﾝｼﾞｮｳ30MGｻﾜ,16,1,錠,1,40.6,0,0,0,0,1,0,0,0,0,1,0,1,47.1,0,0,1,,20191001,99999999,3969007F2136,13310000,0,ピオグリタゾン錠３０ｍｇ「サワイ」
0,Y,622053801,17,ピオグリタゾン錠１５ｍｇ「タナベ」,20,ﾋﾟｵｸﾞﾘﾀｿﾞﾝｼﾞｮｳ15MGﾀﾅ,16,1,錠,1,21.0,0,0,0,0,1,0,0,0,0,1,0,1,24.0,0,0,1,,20191001,99999999,3969007F1172,13288000,0,ピオグリタゾン錠１５ｍｇ「タナベ」
0,Y,622055801,17,ピオグリタゾン錠１５ｍｇ「トーワ」,20,ﾋﾟｵｸﾞﾘﾀｿﾞﾝｼﾞｮｳ15MGﾄｰ,16,1,錠,1,21.0,0,0,0,0,1,0,0,0,0,1,0,1,24.0,0,0,1,,20191001,99999999,3969007F1180,13293000,0,ピオグリタゾン錠１５ｍｇ「トーワ」
0,Y,622055901,17,ピオグリタゾン錠３０ｍｇ「トーワ」,20,ﾋﾟｵｸﾞﾘﾀｿﾞﾝｼﾞｮｳ30MGﾄｰ,16,1,錠,1,40.6,0,0,0,0,1,0,0,0,0,1,0,1,47.1,0,0,1,,20191001,99999999,3969007F2187,13322000,0,ピオグリタゾン錠３０ｍｇ「トーワ」
0,Y,622056001,19,ピオグリタゾンＯＤ錠１５ｍｇ「トーワ」,20,ﾋﾟｵｸﾞﾘﾀｿﾞﾝODｼﾞｮｳ15MG,16,1,錠,1,21.0,0,0,0,0,1,0,0,0,0,0,0,1,24.0,0,0,1,,20191001,99999999,3969007F3086,13252000,0,ピオグリタゾンＯＤ錠１５ｍｇ「トーワ」
0,Y,622056101,19,ピオグリタゾンＯＤ錠３０ｍｇ「トーワ」,20,ﾋﾟｵｸﾞﾘﾀｿﾞﾝODｼﾞｮｳ30MG,16,1,錠,1,40.6,0,0,0,0,1,0,0,0,0,0,0,1,47.1,0,0,1,,20191001,99999999,3969007F4082,13266000,0,ピオグリタゾンＯＤ錠３０ｍｇ「トーワ」
0,Y,622059201,18,ピオグリタゾン錠１５ｍｇ「タイヨー」,20,ﾋﾟｵｸﾞﾘﾀｿﾞﾝｼﾞｮｳ15MGﾀｲ,16,1,錠,1,21.0,0,0,0,0,1,0,0,0,0,1,0,1,24.0,0,0,1,,20191001,99999999,3969007F1156,13286000,0,ピオグリタゾン錠１５ｍｇ「タイヨー」
0,Y,622059301,18,ピオグリタゾン錠３０ｍｇ「タイヨー」,20,ﾋﾟｵｸﾞﾘﾀｿﾞﾝｼﾞｮｳ30MGﾀｲ,16,1,錠,1,40.6,0,0,0,0,1,0,0,0,0,1,0,1,47.1,0,0,1,,20191001,99999999,3969007F2152,13315000,0,ピオグリタゾン錠３０ｍｇ「タイヨー」
0,Y,622061001,17,ピオグリタゾン錠３０ｍｇ「タナベ」,20,ﾋﾟｵｸﾞﾘﾀｿﾞﾝｼﾞｮｳ30MGﾀﾅ,16,1,錠,1,40.6,0,0,0,0,1,0,0,0,0,1,0,1,47.1,0,0,1,,20191001,99999999,3969007F2179,13317000,0,ピオグリタゾン錠３０ｍｇ「タナベ」
0,Y,622061401,17,ピオグリタゾン錠１５ｍｇ「ＦＦＰ」,20,ﾋﾟｵｸﾞﾘﾀｿﾞﾝｼﾞｮｳ15MGFF,16,1,錠,1,21.0,0,0,0,0,1,0,0,0,0,1,0,1,24.0,0,0,1,,20191001,99999999,3969007F1040,13274000,0,ピオグリタゾン錠１５ｍｇ「ＦＦＰ」
0,Y,622061501,17,ピオグリタゾン錠３０ｍｇ「ＦＦＰ」,20,ﾋﾟｵｸﾞﾘﾀｿﾞﾝｼﾞｮｳ30MGFF,16,1,錠,1,40.6,0,0,0,0,1,0,0,0,0,1,0,1,47.1,0,0,1,,20191001,99999999,3969007F2047,13303000,0,ピオグリタゾン錠３０ｍｇ「ＦＦＰ」
0,Y,622061601,19,ピオグリタゾンＯＤ錠１５ｍｇ「ＦＦＰ」,20,ﾋﾟｵｸﾞﾘﾀｿﾞﾝODｼﾞｮｳ15MG,16,1,錠,1,21.0,0,0,0,0,1,0,0,0,0,0,0,1,24.0,0,0,1,,20191001,99999999,3969007F3043,13244000,0,ピオグリタゾンＯＤ錠１５ｍｇ「ＦＦＰ」
0,Y,622061701,19,ピオグリタゾンＯＤ錠３０ｍｇ「ＦＦＰ」,20,ﾋﾟｵｸﾞﾘﾀｿﾞﾝODｼﾞｮｳ30MG,16,1,錠,1,40.6,0,0,0,0,1,0,0,0,0,0,0,1,47.1,0,0,1,,20191001,99999999,3969007F4040,13258000,0,ピオグリタゾンＯＤ錠３０ｍｇ「ＦＦＰ」
0,Y,622062302,17,ピオグリタゾン錠１５ｍｇ「ＴＹＫ」,20,ﾋﾟｵｸﾞﾘﾀｿﾞﾝｼﾞｮｳ15MGTY,16,1,錠,1,21.0,0,0,0,0,1,0,0,0,0,1,0,1,24.0,0,0,1,,20191001,99999999,3969007F1318,13292000,20200331,ピオグリタゾン錠１５ｍｇ「ＴＹＫ」
0,Y,622062402,17,ピオグリタゾン錠３０ｍｇ「ＴＹＫ」,20,ﾋﾟｵｸﾞﾘﾀｿﾞﾝｼﾞｮｳ30MGTY,16,1,錠,1,40.6,0,0,0,0,1,0,0,0,0,1,0,1,47.1,0,0,1,,20191001,99999999,3969007F2314,13321000,20200331,ピオグリタゾン錠３０ｍｇ「ＴＹＫ」
0,Y,622063001,16,ピオグリタゾン錠１５ｍｇ「ＮＳ」,20,ﾋﾟｵｸﾞﾘﾀｿﾞﾝｼﾞｮｳ15MGNS,16,1,錠,1,21.0,0,0,0,0,1,0,0,0,0,1,0,1,24.0,0,0,1,,20191001,99999999,3969007F1075,13271000,0,ピオグリタゾン錠１５ｍｇ「ＮＳ」
0,Y,622063101,16,ピオグリタゾン錠３０ｍｇ「ＮＳ」,20,ﾋﾟｵｸﾞﾘﾀｿﾞﾝｼﾞｮｳ30MGNS,16,1,錠,1,40.6,0,0,0,0,1,0,0,0,0,1,0,1,47.1,0,0,1,,20191001,99999999,3969007F2071,13300000,0,ピオグリタゾン錠３０ｍｇ「ＮＳ」
0,Y,622063201,18,ピオグリタゾンＯＤ錠１５ｍｇ「ＮＳ」,20,ﾋﾟｵｸﾞﾘﾀｿﾞﾝODｼﾞｮｳ15MG,16,1,錠,1,21.0,0,0,0,0,1,0,0,0,0,0,0,1,32.5,0,0,1,,20191001,99999999,3969007F3060,13242000,0,ピオグリタゾンＯＤ錠１５ｍｇ「ＮＳ」
0,Y,622063301,18,ピオグリタゾンＯＤ錠３０ｍｇ「ＮＳ」,20,ﾋﾟｵｸﾞﾘﾀｿﾞﾝODｼﾞｮｳ30MG,16,1,錠,1,40.6,0,0,0,0,1,0,0,0,0,0,0,1,47.1,0,0,1,,20191001,99999999,3969007F4066,13256000,0,ピオグリタゾンＯＤ錠３０ｍｇ「ＮＳ」
0,Y,622065101,18,ピオグリタゾン錠１５ｍｇ「ＤＳＥＰ」,20,ﾋﾟｵｸﾞﾘﾀｿﾞﾝｼﾞｮｳ15MGDS,16,1,錠,1,21.0,0,0,0,0,1,0,0,0,0,1,0,1,24.0,0,0,1,,20191001,99999999,3969007F1032,13289000,0,ピオグリタゾン錠１５ｍｇ「ＤＳＥＰ」
0,Y,622065201,18,ピオグリタゾン錠３０ｍｇ「ＤＳＥＰ」,20,ﾋﾟｵｸﾞﾘﾀｿﾞﾝｼﾞｮｳ30MGDS,16,1,錠,1,40.6,0,0,0,0,1,0,0,0,0,1,0,1,47.1,0,0,1,,20191001,99999999,3969007F2039,13318000,0,ピオグリタゾン錠３０ｍｇ「ＤＳＥＰ」
0,Y,622065301,20,ピオグリタゾンＯＤ錠１５ｍｇ「ＤＳＥＰ」,20,ﾋﾟｵｸﾞﾘﾀｿﾞﾝODｼﾞｮｳ15MG,16,1,錠,1,21.0,0,0,0,0,1,0,0,0,0,0,0,1,24.0,0,0,1,,20191001,99999999,3969007F3035,13249000,0,ピオグリタゾンＯＤ錠１５ｍｇ「ＤＳＥＰ」
0,Y,622065401,20,ピオグリタゾンＯＤ錠３０ｍｇ「ＤＳＥＰ」,20,ﾋﾟｵｸﾞﾘﾀｿﾞﾝODｼﾞｮｳ30MG,16,1,錠,1,40.6,0,0,0,0,1,0,0,0,0,0,0,1,47.1,0,0,1,,20191001,99999999,3969007F4031,13263000,0,ピオグリタゾンＯＤ錠３０ｍｇ「ＤＳＥＰ」
0,Y,622066201,17,ピオグリタゾン錠１５ｍｇ「ＴＣＫ」,20,ﾋﾟｵｸﾞﾘﾀｿﾞﾝｼﾞｮｳ15MGTC,16,1,錠,1,21.0,0,0,0,0,1,0,0,0,0,1,0,1,32.5,0,0,1,,20191001,99999999,3969007F1083,13291000,0,ピオグリタゾン錠１５ｍｇ「ＴＣＫ」
0,Y,622066301,17,ピオグリタゾン錠３０ｍｇ「ＴＣＫ」,20,ﾋﾟｵｸﾞﾘﾀｿﾞﾝｼﾞｮｳ30MGTC,16,1,錠,1,40.6,0,0,0,0,1,0,0,0,0,1,0,1,60.5,0,0,1,,20191001,99999999,3969007F2080,13320000,0,ピオグリタゾン錠３０ｍｇ「ＴＣＫ」
0,Y,622071701,17,ピオグリタゾン錠１５ｍｇ「日医工」,20,ﾋﾟｵｸﾞﾘﾀｿﾞﾝｼﾞｮｳ15MGﾆﾁ,16,1,錠,1,21.0,0,0,0,0,1,0,0,0,0,1,0,1,24.0,0,0,1,,20191001,99999999,3969007F1199,13294000,0,ピオグリタゾン錠１５ｍｇ「日医工」
0,Y,622071801,17,ピオグリタゾン錠３０ｍｇ「日医工」,20,ﾋﾟｵｸﾞﾘﾀｿﾞﾝｼﾞｮｳ30MGﾆﾁ,16,1,錠,1,40.6,0,0,0,0,1,0,0,0,0,1,0,1,47.1,0,0,1,,20191001,99999999,3969007F2195,13323000,0,ピオグリタゾン錠３０ｍｇ「日医工」
0,Y,622071901,19,ピオグリタゾンＯＤ錠１５ｍｇ「日医工」,20,ﾋﾟｵｸﾞﾘﾀｿﾞﾝODｼﾞｮｳ15MG,16,1,錠,1,21.0,0,0,0,0,1,0,0,0,0,0,0,1,24.0,0,0,1,,20191001,99999999,3969007F3094,13253000,0,ピオグリタゾンＯＤ錠１５ｍｇ「日医工」
0,Y,622072001,19,ピオグリタゾンＯＤ錠３０ｍｇ「日医工」,20,ﾋﾟｵｸﾞﾘﾀｿﾞﾝODｼﾞｮｳ30MG,16,1,錠,1,40.6,0,0,0,0,1,0,0,0,0,0,0,1,47.1,0,0,1,,20191001,99999999,3969007F4090,13267000,0,ピオグリタゾンＯＤ錠３０ｍｇ「日医工」
0,Y,622078301,17,ピオグリタゾン錠１５ｍｇ「モチダ」,20,ﾋﾟｵｸﾞﾘﾀｿﾞﾝｼﾞｮｳ15MGﾓﾁ,16,1,錠,1,21.0,0,0,0,0,1,0,0,0,0,1,0,1,24.0,0,0,1,,20191001,99999999,3969007F1202,13297000,0,ピオグリタゾン錠１５ｍｇ「モチダ」
0,Y,622078401,17,ピオグリタゾン錠３０ｍｇ「モチダ」,20,ﾋﾟｵｸﾞﾘﾀｿﾞﾝｼﾞｮｳ30MGﾓﾁ,16,1,錠,1,40.6,0,0,0,0,1,0,0,0,0,1,0,1,47.1,0,0,1,,20191001,99999999,3969007F2209,13326000,0,ピオグリタゾン錠３０ｍｇ「モチダ」
0,Y,622079101,16,ピオグリタゾン錠１５ｍｇ「ＮＰ」,20,ﾋﾟｵｸﾞﾘﾀｿﾞﾝｼﾞｮｳ15MGNP,16,1,錠,1,17.4,0,0,0,0,1,0,0,0,0,8,622320800,1,24.0,0,0,1,,20191001,99999999,3969007F1016,13272000,0,ピオグリタゾン錠１５ｍｇ「ＮＰ」
0,Y,622079201,16,ピオグリタゾン錠３０ｍｇ「ＮＰ」,20,ﾋﾟｵｸﾞﾘﾀｿﾞﾝｼﾞｮｳ30MGNP,16,1,錠,1,40.6,0,0,0,0,1,0,0,0,0,1,0,1,47.1,0,0,1,,20191001,99999999,3969007F2063,13301000,0,ピオグリタゾン錠３０ｍｇ「ＮＰ」
0,Y,622081801,17,ピオグリタゾン錠１５ｍｇ「サンド」,20,ﾋﾟｵｸﾞﾘﾀｿﾞﾝｼﾞｮｳ15MGｻﾝ,16,1,錠,1,21.0,0,0,0,0,1,0,0,0,0,1,0,1,24.0,0,0,1,,20191001,99999999,3969007F1148,13282000,0,ピオグリタゾン錠１５ｍｇ「サンド」
0,Y,622081901,17,ピオグリタゾン錠３０ｍｇ「サンド」,20,ﾋﾟｵｸﾞﾘﾀｿﾞﾝｼﾞｮｳ30MGｻﾝ,16,1,錠,1,40.6,0,0,0,0,1,0,0,0,0,1,0,1,47.1,0,0,1,,20191001,99999999,3969007F2144,13311000,0,ピオグリタゾン錠３０ｍｇ「サンド」
0,Y,622144601,19,ピオグリタゾンＯＤ錠１５ｍｇ「アメル」,20,ﾋﾟｵｸﾞﾘﾀｿﾞﾝODｼﾞｮｳ15MG,16,1,錠,1,21.0,0,0,0,0,1,0,0,0,0,0,0,1,24.0,0,0,1,,20191001,99999999,3969007F3124,13241000,20200331,ピオグリタゾンＯＤ錠１５ｍｇ「アメル」
0,Y,622144701,19,ピオグリタゾンＯＤ錠３０ｍｇ「アメル」,20,ﾋﾟｵｸﾞﾘﾀｿﾞﾝODｼﾞｮｳ30MG,16,1,錠,1,40.6,0,0,0,0,1,0,0,0,0,0,0,1,47.1,0,0,1,,20191001,99999999,3969007F4120,13255000,20200331,ピオグリタゾンＯＤ錠３０ｍｇ「アメル」
0,Y,622147301,19,ピオグリタゾン錠１５ｍｇ「ファイザー」,20,ﾋﾟｵｸﾞﾘﾀｿﾞﾝｼﾞｮｳ15MGﾌｧ,16,1,錠,1,21.0,0,0,0,0,1,0,0,0,0,1,0,1,24.0,0,0,1,,20191001,99999999,3969007F1296,13295000,0,ピオグリタゾン錠１５ｍｇ「ファイザー」
0,Y,622147401,19,ピオグリタゾン錠３０ｍｇ「ファイザー」,20,ﾋﾟｵｸﾞﾘﾀｿﾞﾝｼﾞｮｳ30MGﾌｧ,16,1,錠,1,40.6,0,0,0,0,1,0,0,0,0,1,0,1,47.1,0,0,1,,20191001,99999999,3969007F2292,13324000,0,ピオグリタゾン錠３０ｍｇ「ファイザー」
0,Y,622147501,21,ピオグリタゾンＯＤ錠１５ｍｇ「ファイザー」,20,ﾋﾟｵｸﾞﾘﾀｿﾞﾝODｼﾞｮｳ15MG,16,1,錠,1,21.0,0,0,0,0,1,0,0,0,0,0,0,1,24.0,0,0,1,,20191001,99999999,3969007F3167,13254000,0,ピオグリタゾンＯＤ錠１５ｍｇ「ファイザー」
0,Y,622147601,21,ピオグリタゾンＯＤ錠３０ｍｇ「ファイザー」,20,ﾋﾟｵｸﾞﾘﾀｿﾞﾝODｼﾞｮｳ30MG,16,1,錠,1,40.6,0,0,0,0,1,0,0,0,0,0,0,1,47.1,0,0,1,,20191001,99999999,3969007F4163,13268000,0,ピオグリタゾンＯＤ錠３０ｍｇ「ファイザー」
0,Y,622155701,17,ピオグリタゾン錠１５ｍｇ「ＮＰＩ」,20,ﾋﾟｵｸﾞﾘﾀｿﾞﾝｼﾞｮｳ15MGNP,16,1,錠,1,17.4,0,0,0,0,1,0,0,0,0,8,622320800,1,17.6,0,0,1,,20191001,99999999,3969007F1016,13273000,0,ピオグリタゾン錠１５ｍｇ「ＮＰＩ」
0,Y,622155801,17,ピオグリタゾン錠３０ｍｇ「ＮＰＩ」,20,ﾋﾟｵｸﾞﾘﾀｿﾞﾝｼﾞｮｳ30MGNP,16,1,錠,1,30.9,0,0,0,0,1,0,0,0,0,8,622320900,1,33.4,0,0,1,,20191001,99999999,3969007F2012,13302000,0,ピオグリタゾン錠３０ｍｇ「ＮＰＩ」
0,Y,622155901,19,ピオグリタゾンＯＤ錠１５ｍｇ「ＮＰＩ」,20,ﾋﾟｵｸﾞﾘﾀｿﾞﾝODｼﾞｮｳ15MG,16,1,錠,1,21.0,0,0,0,0,1,0,0,0,0,0,0,1,24.0,0,0,1,,20191001,99999999,3969007F3108,13243000,0,ピオグリタゾンＯＤ錠１５ｍｇ「ＮＰＩ」
0,Y,622156001,19,ピオグリタゾンＯＤ錠３０ｍｇ「ＮＰＩ」,20,ﾋﾟｵｸﾞﾘﾀｿﾞﾝODｼﾞｮｳ30MG,16,1,錠,1,40.6,0,0,0,0,1,0,0,0,0,0,0,1,47.1,0,0,1,,20191001,99999999,3969007F4104,13257000,0,ピオグリタゾンＯＤ錠３０ｍｇ「ＮＰＩ」
0,Y,622156901,19,ピオグリタゾンＯＤ錠１５ｍｇ「ＴＣＫ」,20,ﾋﾟｵｸﾞﾘﾀｿﾞﾝODｼﾞｮｳ15MG,16,1,錠,1,21.0,0,0,0,0,1,0,0,0,0,0,0,1,24.0,0,0,1,,20191127,99999999,3969007F3116,13250000,20200331,ピオグリタゾンＯＤ錠１５ｍｇ「ＴＣＫ」
0,Y,622157001,19,ピオグリタゾンＯＤ錠３０ｍｇ「ＴＣＫ」,20,ﾋﾟｵｸﾞﾘﾀｿﾞﾝODｼﾞｮｳ30MG,16,1,錠,1,40.6,0,0,0,0,1,0,0,0,0,0,0,1,47.1,0,0,1,,20191127,99999999,3969007F4112,13264000,20200331,ピオグリタゾンＯＤ錠３０ｍｇ「ＴＣＫ」
0,Y,622159401,18,ピオグリタゾンＯＤ錠１５ｍｇ「テバ」,20,ﾋﾟｵｸﾞﾘﾀｿﾞﾝODｼﾞｮｳ15MG,16,1,錠,1,21.0,0,0,0,0,1,0,0,0,0,0,0,1,24.0,0,0,1,,20191001,99999999,3969007F3159,13251000,20200331,ピオグリタゾンＯＤ錠１５ｍｇ「テバ」
0,Y,622159501,18,ピオグリタゾンＯＤ錠３０ｍｇ「テバ」,20,ﾋﾟｵｸﾞﾘﾀｿﾞﾝODｼﾞｮｳ30MG,16,1,錠,1,40.6,0,0,0,0,1,0,0,0,0,0,0,1,47.1,0,0,1,,20191001,99999999,3969007F4155,13265000,20200331,ピオグリタゾンＯＤ錠３０ｍｇ「テバ」
0,Y,622163301,18,ピオグリタゾン錠１５ｍｇ「ケミファ」,20,ﾋﾟｵｸﾞﾘﾀｿﾞﾝｼﾞｮｳ15MGｹﾐ,16,1,錠,1,21.0,0,0,0,0,1,0,0,0,0,1,0,1,24.0,0,0,1,,20191001,99999999,3969007F1288,13279000,0,ピオグリタゾン錠１５ｍｇ「ケミファ」
0,Y,622163401,18,ピオグリタゾン錠３０ｍｇ「ケミファ」,20,ﾋﾟｵｸﾞﾘﾀｿﾞﾝｼﾞｮｳ30MGｹﾐ,16,1,錠,1,40.6,0,0,0,0,1,0,0,0,0,1,0,1,47.1,0,0,1,,20191001,99999999,3969007F2284,13308000,0,ピオグリタゾン錠３０ｍｇ「ケミファ」
