変更区分,マスター種別,医薬品コード,医薬品名・規格名_漢字有効桁数,医薬品名・規格名_漢字名称,医薬品名・規格名_カナ有効桁数,医薬品名・規格名_カナ名称,単位_コード,単位_漢字有効桁数,単位_漢字名称,新又は現金額_金額種別,新又は現金額_新又は現金額,予備,麻薬・毒薬・覚醒剤原料・向精神薬,神経破壊剤,生物学的製剤,後発品,予備.1,歯科特定薬剤,造影（補助）剤,注射容量,収載方式等識別,商品名等関連,旧金額_金額種別,旧金額_旧金額,漢字名称変更区分,カナ名称変更区分,剤形,予備.2,変更年月日,廃止年月日,薬価基準収載医薬品コード,公表順序番号,経過措置年月日又は商品名医薬品コード使用期限,基本漢字名称,薬価基準収載7桁
0,Y,610412081,15,シオペルミンＬ錠２０　２０ｍｇ,14,ｼｵﾍﾟﾙﾐﾝLｼﾞｮｳ20,16,1,錠,1,5.6,0,0,0,0,1,0,0,0,0,8,620001881,1,5.6,0,0,1,,20120401,99999999,2171014G2018,5723000,0,シオペルミンＬ錠２０,2171014
0,Y,610412129,11,ニトレナール錠１０ｍｇ,14,ﾆﾄﾚﾅｰﾙｼﾞｮｳ10MG,16,1,錠,1,14.8,0,0,0,0,1,0,0,0,0,1,0,1,16.0,0,0,1,,20120401,99999999,2171020F2034,9738000,0,ニトレナール錠１０ｍｇ,2171020
0,Y,610412130,10,ニトレナール錠５ｍｇ,13,ﾆﾄﾚﾅｰﾙｼﾞｮｳ5MG,16,1,錠,1,9.6,0,0,0,0,1,0,0,0,0,1,0,1,9.9,0,0,1,,20120401,99999999,2171020F1038,9737000,0,ニトレナール錠５ｍｇ,2171020
0,Y,610412142,13,バロテイン錠１０　１０ｍｇ,12,ﾊﾞﾛﾃｲﾝｼﾞｮｳ10,16,1,錠,1,9.6,0,0,0,0,1,0,0,0,0,1,610461205,1,9.6,0,0,1,,20120401,99999999,2171020F2018,10754000,0,バロテイン錠１０,2171020
0,Y,610412143,11,バロテイン錠５　５ｍｇ,11,ﾊﾞﾛﾃｲﾝｼﾞｮｳ5,16,1,錠,1,6.3,0,0,0,0,1,0,0,0,0,1,610461204,1,6.3,0,0,1,,20120401,99999999,2171020F1011,10753000,0,バロテイン錠５,2171020
0,Y,610412184,19,ルチアノンカプセルＲ１００　１００ｍｇ,14,ﾙﾁｱﾉﾝｶﾌﾟｾﾙR100,15,4,カプセル,1,23.8,0,0,0,0,1,0,0,0,0,0,0,1,24.5,0,0,1,,20120401,99999999,2171006N1067,15127000,0,ルチアノンカプセルＲ１００,2171006
0,Y,610421320,12,アダラートＣＲ錠１０ｍｇ,16,ｱﾀﾞﾗｰﾄCRｼﾞｮｳ10MG,16,1,錠,1,20.1,0,0,0,0,0,0,0,0,0,0,0,1,21.7,0,0,1,,20120401,99999999,2171014G3022,510000,0,アダラートＣＲ錠１０ｍｇ,2171014
0,Y,610421321,12,アダラートＣＲ錠２０ｍｇ,16,ｱﾀﾞﾗｰﾄCRｼﾞｮｳ20MG,16,1,錠,1,34.7,0,0,0,0,0,0,0,0,0,0,0,1,37.7,0,0,1,,20120401,99999999,2171014G4029,511000,0,アダラートＣＲ錠２０ｍｇ,2171014
0,Y,610421322,12,アダラートＣＲ錠４０ｍｇ,16,ｱﾀﾞﾗｰﾄCRｼﾞｮｳ40MG,16,1,錠,1,65.1,0,0,0,0,0,0,0,0,0,0,0,1,70.7,0,0,1,,20120401,99999999,2171014G5025,512000,0,アダラートＣＲ錠４０ｍｇ,2171014
0,Y,610421346,12,ランデル錠４０　４０ｍｇ,11,ﾗﾝﾃﾞﾙｼﾞｮｳ40,16,1,錠,1,67.7,0,0,0,0,0,0,0,0,0,0,0,1,71.7,0,0,1,,20120401,99999999,2149034F3023,14592000,0,ランデル錠４０,2149034
0,Y,610422046,14,エカテリシン錠１０　１０ｍｇ,12,ｴｶﾃﾘｼﾝｼﾞｮｳ10,16,1,錠,1,9.6,0,0,0,0,1,0,0,0,0,1,610461205,1,9.6,0,0,1,,20120401,99999999,2171020F2018,2016000,0,エカテリシン錠１０,2171020
0,Y,610422047,12,エカテリシン錠５　５ｍｇ,11,ｴｶﾃﾘｼﾝｼﾞｮｳ5,16,1,錠,1,6.3,0,0,0,0,1,0,0,0,0,1,610461204,1,6.3,0,0,1,,20120401,99999999,2171020F1011,2015000,0,エカテリシン錠５,2171020
0,Y,610422063,10,エレナール錠１０ｍｇ,13,ｴﾚﾅｰﾙｼﾞｮｳ10MG,16,1,錠,1,9.6,0,0,0,0,1,0,0,0,0,1,610461205,1,9.6,0,0,1,,20120401,99999999,2171020F2018,2515000,0,エレナール錠１０ｍｇ,2171020
0,Y,610422064,9,エレナール錠５ｍｇ,12,ｴﾚﾅｰﾙｼﾞｮｳ5MG,16,1,錠,1,8.7,0,0,0,0,1,0,0,0,0,1,0,1,8.7,0,0,1,,20131213,99999999,2171020F1089,2514000,20140331,エレナール錠５ｍｇ,2171020
0,Y,610422110,11,コバテンシン錠１０ｍｇ,15,ｺﾊﾞﾃﾝｼﾝｼﾞｮｳ10MG,16,1,錠,1,9.6,0,0,0,0,1,0,0,0,0,1,610461205,1,9.6,0,0,1,,20120401,99999999,2171020F2018,5033000,0,コバテンシン錠１０ｍｇ,2171020
0,Y,610422111,10,コバテンシン錠５ｍｇ,14,ｺﾊﾞﾃﾝｼﾝｼﾞｮｳ5MG,16,1,錠,1,6.3,0,0,0,0,1,0,0,0,0,1,610461204,1,6.3,0,0,1,,20120401,99999999,2171020F1011,5032000,0,コバテンシン錠５ｍｇ,2171020
0,Y,610422121,12,シェトラゾーナ錠１０ｍｇ,16,ｼｪﾄﾗｿﾞｰﾅｼﾞｮｳ10MG,16,1,錠,1,9.6,0,0,0,0,1,0,0,0,0,1,610461205,1,9.6,0,0,1,,20120401,99999999,2171020F2018,5708000,0,シェトラゾーナ錠１０ｍｇ,2171020
0,Y,610422163,15,ダウンテンシン錠１０　１０ｍｇ,14,ﾀﾞｳﾝﾃﾝｼﾝｼﾞｮｳ10,16,1,錠,1,9.6,0,0,0,0,1,0,0,0,0,1,610461205,1,9.6,0,0,1,,20120401,99999999,2171020F2018,7455000,0,ダウンテンシン錠１０,2171020
0,Y,610422164,13,ダウンテンシン錠５　５ｍｇ,13,ﾀﾞｳﾝﾃﾝｼﾝｼﾞｮｳ5,16,1,錠,1,6.3,0,0,0,0,1,0,0,0,0,1,610461204,1,6.3,0,0,1,,20120401,99999999,2171020F1011,7454000,0,ダウンテンシン錠５,2171020
0,Y,610422193,14,ドスペロピン錠１０　１０ｍｇ,15,ﾄﾞｽﾍﾟﾛﾋﾟﾝｼﾞｮｳ10,16,1,錠,1,9.6,0,0,0,0,1,0,0,0,0,1,610461205,1,9.6,0,0,1,,20120401,99999999,2171020F2018,8894000,0,ドスペロピン錠１０,2171020
0,Y,610422194,12,ドスペロピン錠５　５ｍｇ,14,ﾄﾞｽﾍﾟﾛﾋﾟﾝｼﾞｮｳ5,16,1,錠,1,6.3,0,0,0,0,1,0,0,0,0,1,610461204,1,6.3,0,0,1,,20120401,99999999,2171020F1011,8893000,0,ドスペロピン錠５,2171020
0,Y,610422210,10,ニトプレス錠１０ｍｇ,14,ﾆﾄﾌﾟﾚｽｼﾞｮｳ10MG,16,1,錠,1,9.6,0,0,0,0,1,0,0,0,0,1,610461205,1,9.6,0,0,1,,20120401,99999999,2171020F2018,9730000,0,ニトプレス錠１０ｍｇ,2171020
0,Y,610422211,9,ニトプレス錠５ｍｇ,13,ﾆﾄﾌﾟﾚｽｼﾞｮｳ5MG,16,1,錠,1,6.3,0,0,0,0,1,0,0,0,0,1,610461204,1,6.3,0,0,1,,20120401,99999999,2171020F1011,9729000,0,ニトプレス錠５ｍｇ,2171020
0,Y,610422212,11,ニトレジック錠１０ｍｇ,15,ﾆﾄﾚｼﾞｯｸｼﾞｮｳ10MG,16,1,錠,1,9.6,0,0,0,0,1,0,0,0,0,1,610461205,1,9.6,0,0,1,,20120401,99999999,2171020F2018,9736000,0,ニトレジック錠１０ｍｇ,2171020
0,Y,610422213,10,ニトレジック錠５ｍｇ,14,ﾆﾄﾚｼﾞｯｸｼﾞｮｳ5MG,16,1,錠,1,6.3,0,0,0,0,1,0,0,0,0,1,610461204,1,6.3,0,0,1,,20120401,99999999,2171020F1011,9735000,0,ニトレジック錠５ｍｇ,2171020
0,Y,610422214,13,ニルジピン錠１０　１０ｍｇ,13,ﾆﾙｼﾞﾋﾟﾝｼﾞｮｳ10,16,1,錠,1,9.6,0,0,0,0,1,0,0,0,0,1,610461205,1,9.6,0,0,1,,20120401,99999999,2171020F2018,9873000,0,ニルジピン錠１０,2171020
0,Y,610422215,11,ニルジピン錠５　５ｍｇ,12,ﾆﾙｼﾞﾋﾟﾝｼﾞｮｳ5,16,1,錠,1,6.3,0,0,0,0,1,0,0,0,0,1,610461204,1,6.3,0,0,1,,20120401,99999999,2171020F1011,9872000,0,ニルジピン錠５,2171020
0,Y,610422225,11,バイニロード錠１０ｍｇ,16,ﾊﾞｲﾆﾛｰﾄﾞｼﾞｮｳ10MG,16,1,錠,1,9.6,0,0,0,0,1,0,0,0,0,1,610461205,1,9.6,0,0,1,,20120401,99999999,2171020F2018,10123000,0,バイニロード錠１０ｍｇ,2171020
0,Y,610422226,10,バイニロード錠５ｍｇ,15,ﾊﾞｲﾆﾛｰﾄﾞｼﾞｮｳ5MG,16,1,錠,1,6.3,0,0,0,0,1,0,0,0,0,1,610461204,1,6.3,0,0,1,,20120401,99999999,2171020F1011,10122000,0,バイニロード錠５ｍｇ,2171020
0,Y,610422230,13,バロジピン錠１０　１０ｍｇ,14,ﾊﾞﾛｼﾞﾋﾟﾝｼﾞｮｳ10,16,1,錠,1,9.6,0,0,0,0,1,0,0,0,0,1,610461205,1,9.6,0,0,1,,20120401,99999999,2171020F2018,10737000,0,バロジピン錠１０,2171020
0,Y,610422231,11,バロジピン錠５　５ｍｇ,13,ﾊﾞﾛｼﾞﾋﾟﾝｼﾞｮｳ5,16,1,錠,1,6.3,0,0,0,0,1,0,0,0,0,1,610461204,1,6.3,0,0,1,,20120401,99999999,2171020F1011,10736000,0,バロジピン錠５,2171020
0,Y,610433041,11,キサラートＬ錠１０ｍｇ,14,ｷｻﾗｰﾄLｼﾞｮｳ10MG,16,1,錠,1,5.6,0,0,0,0,1,0,0,0,0,0,0,1,5.6,0,0,1,,20120401,99999999,2171014G1194,3689000,0,キサラートＬ錠１０ｍｇ,2171014
0,Y,610433042,11,キサラートＬ錠２０ｍｇ,14,ｷｻﾗｰﾄLｼﾞｮｳ20MG,16,1,錠,1,5.6,0,0,0,0,1,0,0,0,0,8,620001881,1,5.6,0,0,1,,20120401,99999999,2171014G2018,3690000,0,キサラートＬ錠２０ｍｇ,2171014
0,Y,610454080,9,ペルジピン散１０％,13,ﾍﾟﾙｼﾞﾋﾟﾝｻﾝ10%,33,1,ｇ,1,96.6,0,0,0,0,0,0,0,0,0,0,0,1,103.3,0,0,1,,20120401,99999999,2149019B1059,12572000,0,ペルジピン散１０％,2149019
0,Y,610454081,10,ペルジピン錠２０ｍｇ,16,ﾍﾟﾙｼﾞﾋﾟﾝｼﾞｮｳ20MG,16,1,錠,1,20.0,0,0,0,0,0,0,0,0,0,0,0,1,21.2,0,0,1,,20120401,99999999,2149019F2170,12574000,0,ペルジピン錠２０ｍｇ,2149019
0,Y,610461204,12,ニトレンジピン錠　５ｍｇ,13,ﾆﾄﾚﾝｼﾞﾋﾟﾝｼﾞｮｳ,16,1,錠,1,6.3,0,0,0,0,1,0,0,0,0,1,0,1,6.3,0,0,1,,20120401,99999999,2171020F1011,9739000,0,ニトレンジピン錠,2171020
0,Y,610461205,13,ニトレンジピン錠　１０ｍｇ,13,ﾆﾄﾚﾝｼﾞﾋﾟﾝｼﾞｮｳ,16,1,錠,1,9.6,0,0,0,0,1,0,0,0,0,1,0,1,9.6,0,0,1,,20120401,99999999,2171020F2018,9740000,0,ニトレンジピン錠,2171020
0,Y,610463137,10,ニソミナード錠５ｍｇ,14,ﾆｿﾐﾅｰﾄﾞｼﾞｮｳ5MG,16,1,錠,1,16.5,0,0,0,0,1,0,0,0,0,0,0,1,18.5,0,0,1,,20131213,99999999,2171019F1060,9688000,20140331,ニソミナード錠５ｍｇ,2171019
0,Y,610463138,10,ニノバルシン錠５ｍｇ,14,ﾆﾉﾊﾞﾙｼﾝｼﾞｮｳ5MG,16,1,錠,1,9.6,0,0,0,0,1,0,0,0,0,0,0,1,11.3,0,0,1,,20120401,99999999,2171019F1043,9750000,0,ニノバルシン錠５ｍｇ,2171019
0,Y,610463139,11,ニノバルシン錠１０ｍｇ,15,ﾆﾉﾊﾞﾙｼﾝｼﾞｮｳ10MG,16,1,錠,1,16.8,0,0,0,0,1,0,0,0,0,0,0,1,19.8,0,0,1,,20120401,99999999,2171019F2040,9751000,0,ニノバルシン錠１０ｍｇ,2171019
0,Y,610463141,12,ニルジラート錠２　２ｍｇ,12,ﾆﾙｼﾞﾗｰﾄｼﾞｮｳ2,16,1,錠,1,9.6,0,0,0,0,1,0,0,0,0,1,0,1,10.3,0,0,1,,20131213,99999999,2149022F1036,9874000,20140331,ニルジラート錠２,2149022
0,Y,610463142,12,ニルジラート錠４　４ｍｇ,12,ﾆﾙｼﾞﾗｰﾄｼﾞｮｳ4,16,1,錠,1,16.3,0,0,0,0,1,0,0,0,0,1,0,1,18.4,0,0,1,,20131213,99999999,2149022F2040,9875000,20140331,ニルジラート錠４,2149022
0,Y,610463211,9,リオハード錠５ｍｇ,13,ﾘｵﾊｰﾄﾞｼﾞｮｳ5MG,16,1,錠,1,13.4,0,0,0,0,1,0,0,0,0,0,0,1,15.1,0,0,1,,20120401,99999999,2171019F1035,14616000,0,リオハード錠５ｍｇ,2171019
0,Y,610463212,10,リオハード錠１０ｍｇ,14,ﾘｵﾊｰﾄﾞｼﾞｮｳ10MG,16,1,錠,1,23.6,0,0,0,0,1,0,0,0,0,0,0,1,25.7,0,0,1,,20120401,99999999,2171019F2031,14617000,0,リオハード錠１０ｍｇ,2171019
0,Y,610470001,10,カルブロック錠８ｍｇ,14,ｶﾙﾌﾞﾛｯｸｼﾞｮｳ8MG,16,1,錠,1,36.9,0,0,0,0,0,0,0,0,0,0,0,1,39.7,0,0,1,,20120401,99999999,2149043F1020,3528000,0,カルブロック錠８ｍｇ,2149043
0,Y,610470002,11,カルブロック錠１６ｍｇ,15,ｶﾙﾌﾞﾛｯｸｼﾞｮｳ16MG,16,1,錠,1,65.5,0,0,0,0,0,0,0,0,0,0,0,1,70.6,0,0,1,,20120401,99999999,2149043F2026,3529000,0,カルブロック錠１６ｍｇ,2149043
0,Y,612140495,9,ニバジール錠２ｍｇ,14,ﾆﾊﾞｼﾞｰﾙｼﾞｮｳ2MG,16,1,錠,1,17.4,0,0,0,0,0,0,0,0,0,1,0,1,18.6,0,0,1,,20120401,99999999,2149022F1028,9752000,0,ニバジール錠２ｍｇ,2149022
0,Y,612140496,9,ニバジール錠４ｍｇ,14,ﾆﾊﾞｼﾞｰﾙｼﾞｮｳ4MG,16,1,錠,1,32.4,0,0,0,0,0,0,0,0,0,1,0,1,34.7,0,0,1,,20120401,99999999,2149022F2024,9753000,0,ニバジール錠４ｍｇ,2149022
0,Y,612140554,12,カルスロット錠５　５ｍｇ,11,ｶﾙｽﾛｯﾄｼﾞｮｳ5,16,1,錠,1,23.5,0,0,0,0,0,0,0,0,0,1,0,1,24.9,0,0,1,,20120401,99999999,2149027F1020,3442000,0,カルスロット錠５,2149027
0,Y,612140555,14,カルスロット錠１０　１０ｍｇ,12,ｶﾙｽﾛｯﾄｼﾞｮｳ10,16,1,錠,1,35.3,0,0,0,0,0,0,0,0,0,1,0,1,37.6,0,0,1,,20120401,99999999,2149027F2027,3443000,0,カルスロット錠１０,2149027
0,Y,612140556,14,カルスロット錠２０　２０ｍｇ,12,ｶﾙｽﾛｯﾄｼﾞｮｳ20,16,1,錠,1,69.3,0,0,0,0,0,0,0,0,0,1,0,1,73.8,0,0,1,,20120401,99999999,2149027F3023,3444000,0,カルスロット錠２０,2149027
0,Y,612140697,10,ヒポカ５ｍｇカプセル,12,ﾋﾎﾟｶ5MGｶﾌﾟｾﾙ,15,4,カプセル,1,35.5,0,0,0,0,0,0,0,0,0,0,0,1,37.4,0,0,1,,20120401,99999999,2149030N1027,11184000,0,ヒポカ５ｍｇカプセル,2149030
0,Y,612140698,11,ヒポカ１０ｍｇカプセル,13,ﾋﾎﾟｶ10MGｶﾌﾟｾﾙ,15,4,カプセル,1,57.6,0,0,0,0,0,0,0,0,0,0,0,1,60.3,0,0,1,,20120401,99999999,2149030N2023,11185000,0,ヒポカ１０ｍｇカプセル,2149030
0,Y,612140699,11,ヒポカ１５ｍｇカプセル,13,ﾋﾎﾟｶ15MGｶﾌﾟｾﾙ,15,4,カプセル,1,83.3,0,0,0,0,0,0,0,0,0,0,0,1,87.4,0,0,1,,20120401,99999999,2149030N3020,11186000,0,ヒポカ１５ｍｇカプセル,2149030
0,Y,612140718,12,ランデル錠１０　１０ｍｇ,11,ﾗﾝﾃﾞﾙｼﾞｮｳ10,16,1,錠,1,21.0,0,0,0,0,0,0,0,0,0,0,0,1,22.1,0,0,1,,20120401,99999999,2149034F1020,14590000,0,ランデル錠１０,2149034
0,Y,612140719,12,ランデル錠２０　２０ｍｇ,11,ﾗﾝﾃﾞﾙｼﾞｮｳ20,16,1,錠,1,36.2,0,0,0,0,0,0,0,0,0,0,0,1,38.3,0,0,1,,20120401,99999999,2149034F2027,14591000,0,ランデル錠２０,2149034
0,Y,612170539,11,アダラートＬ錠１０ｍｇ,15,ｱﾀﾞﾗｰﾄLｼﾞｮｳ10MG,16,1,錠,1,17.8,0,0,0,0,0,0,0,0,0,0,0,1,18.8,0,0,1,,20120401,99999999,2171014G1020,506000,0,アダラートＬ錠１０ｍｇ,2171014
0,Y,612170540,11,アダラートＬ錠２０ｍｇ,15,ｱﾀﾞﾗｰﾄLｼﾞｮｳ20MG,16,1,錠,1,30.4,0,0,0,0,0,0,0,0,0,0,0,1,32.2,0,0,1,,20120401,99999999,2171014G2026,507000,0,アダラートＬ錠２０ｍｇ,2171014
0,Y,612170547,18,セパミット－Ｒカプセル１０　１０ｍｇ,15,ｾﾊﾟﾐｯﾄ-Rｶﾌﾟｾﾙ10,15,4,カプセル,1,16.0,0,0,0,0,0,0,0,0,0,0,0,1,17.0,0,0,1,,20120401,99999999,2171014N1029,6850000,0,セパミット－Ｒカプセル１０,2171014
0,Y,612170598,14,ヘルベッサー錠６０　６０ｍｇ,13,ﾍﾙﾍﾞｯｻｰｼﾞｮｳ60,16,1,錠,1,24.0,0,0,0,0,0,0,0,0,0,0,0,1,25.1,0,0,1,,20120401,99999999,2171006F2026,12604000,0,ヘルベッサー錠６０,2171006
0,Y,612170610,18,セパミット－Ｒカプセル２０　２０ｍｇ,15,ｾﾊﾟﾐｯﾄ-Rｶﾌﾟｾﾙ20,15,4,カプセル,1,22.0,0,0,0,0,0,0,0,0,0,0,0,1,23.6,0,0,1,,20120401,99999999,2171014N2025,6851000,0,セパミット－Ｒカプセル２０,2171014
0,Y,612170631,10,バイミカード錠５ｍｇ,15,ﾊﾞｲﾐｶｰﾄﾞｼﾞｮｳ5MG,16,1,錠,1,40.5,0,0,0,0,0,0,0,0,0,0,0,1,42.4,0,0,1,,20120401,99999999,2171019F1027,10140000,0,バイミカード錠５ｍｇ,2171019
0,Y,612170632,11,バイロテンシン錠５ｍｇ,15,ﾊﾞｲﾛﾃﾝｼﾝｼﾞｮｳ5MG,16,1,錠,1,36.1,0,0,0,0,0,0,0,0,0,1,0,1,38.1,0,0,1,,20120401,99999999,2171020F1020,10153000,0,バイロテンシン錠５ｍｇ,2171020
0,Y,612170633,12,バイロテンシン錠１０ｍｇ,16,ﾊﾞｲﾛﾃﾝｼﾝｼﾞｮｳ10MG,16,1,錠,1,65.5,0,0,0,0,0,0,0,0,0,1,0,1,68.9,0,0,1,,20120401,99999999,2171020F2026,10154000,0,バイロテンシン錠１０ｍｇ,2171020
0,Y,612170647,14,アタナールカプセル５　５ｍｇ,11,ｱﾀﾅｰﾙｶﾌﾟｾﾙ5,15,4,カプセル,1,5.6,0,0,0,0,1,0,0,0,0,0,0,1,5.6,0,0,1,,20120401,99999999,2171014M1023,493000,0,アタナールカプセル５,2171014
0,Y,612170662,10,コニール錠２　２ｍｇ,9,ｺﾆｰﾙｼﾞｮｳ2,16,1,錠,1,31.3,0,0,0,0,0,0,0,0,0,1,0,1,34.2,0,0,1,,20120401,99999999,2171021F1024,5016000,0,コニール錠２,2171021
0,Y,612170663,10,コニール錠４　４ｍｇ,9,ｺﾆｰﾙｼﾞｮｳ4,16,1,錠,1,54.9,0,0,0,0,0,0,0,0,0,1,0,1,60.1,0,0,1,,20120401,99999999,2171021F2020,5017000,0,コニール錠４,2171021
0,Y,612170664,10,コニール錠８　８ｍｇ,9,ｺﾆｰﾙｼﾞｮｳ8,16,1,錠,1,113.3,0,0,0,0,0,0,0,0,0,1,0,1,124.0,0,0,1,,20120401,99999999,2171021F3027,5018000,0,コニール錠８,2171021
0,Y,612170668,14,エマベリンＬカプセル１０ｍｇ,16,ｴﾏﾍﾞﾘﾝLｶﾌﾟｾﾙ10MG,15,4,カプセル,1,19.1,0,0,0,0,1,0,0,0,0,0,0,1,20.3,0,0,1,,20120401,99999999,2171014N1037,2391000,0,エマベリンＬカプセル１０ｍｇ,2171014
0,Y,612170669,14,エマベリンＬカプセル１５ｍｇ,16,ｴﾏﾍﾞﾘﾝLｶﾌﾟｾﾙ15MG,15,4,カプセル,1,28.8,0,0,0,0,1,0,0,0,0,0,0,1,30.5,0,0,1,,20120401,99999999,2171014N3021,2392000,0,エマベリンＬカプセル１５ｍｇ,2171014
0,Y,612170670,11,バイミカード錠１０ｍｇ,16,ﾊﾞｲﾐｶｰﾄﾞｼﾞｮｳ10MG,16,1,錠,1,80.1,0,0,0,0,0,0,0,0,0,0,0,1,83.7,0,0,1,,20120401,99999999,2171019F2023,10141000,0,バイミカード錠１０ｍｇ,2171019
0,Y,612170671,12,アテネラートＬ錠２０ｍｇ,15,ｱﾃﾈﾗｰﾄLｼﾞｮｳ20MG,16,1,錠,1,5.6,0,0,0,0,1,0,0,0,0,8,620001881,1,5.6,0,0,1,,20120401,99999999,2171014G2018,552000,0,アテネラートＬ錠２０ｍｇ,2171014
0,Y,612170676,14,カサンミルＳ錠１０　１０ｍｇ,12,ｶｻﾝﾐﾙSｼﾞｮｳ10,16,1,錠,1,5.6,0,0,0,0,1,0,0,0,0,0,0,1,5.6,0,0,1,,20120401,99999999,2171014G1046,3069000,0,カサンミルＳ錠１０,2171014
0,Y,612170677,14,カサンミルＳ錠２０　２０ｍｇ,12,ｶｻﾝﾐﾙSｼﾞｮｳ20,16,1,錠,1,5.6,0,0,0,0,1,0,0,0,0,8,620001881,1,5.6,0,0,1,,20120401,99999999,2171014G2018,3070000,0,カサンミルＳ錠２０,2171014
0,Y,612170692,11,ニフェスロー錠１０ｍｇ,14,ﾆﾌｪｽﾛｰｼﾞｮｳ10MG,16,1,錠,1,5.6,0,0,0,0,1,0,0,0,0,0,0,1,5.6,0,0,1,,20120401,99999999,2171014G1097,9766000,0,ニフェスロー錠１０ｍｇ,2171014
0,Y,612170693,11,ニフェスロー錠２０ｍｇ,14,ﾆﾌｪｽﾛｰｼﾞｮｳ20MG,16,1,錠,1,5.6,0,0,0,0,1,0,0,0,0,8,620001881,1,5.6,0,0,1,,20120401,99999999,2171014G2018,9767000,0,ニフェスロー錠２０ｍｇ,2171014
0,Y,612170698,10,ニレーナＬ錠１０ｍｇ,13,ﾆﾚｰﾅLｼﾞｮｳ10MG,16,1,錠,1,5.6,0,0,0,0,1,0,0,0,0,0,0,1,5.8,0,0,1,,20120401,99999999,2171014G1127,9879000,0,ニレーナＬ錠１０ｍｇ,2171014
