変更区分,マスター種別,医薬品コード,医薬品名・規格名_漢字有効桁数,医薬品名・規格名_漢字名称,医薬品名・規格名_カナ有効桁数,医薬品名・規格名_カナ名称,単位_コード,単位_漢字有効桁数,単位_漢字名称,新又は現金額_金額種別,新又は現金額_新又は現金額,予備,麻薬・毒薬・覚醒剤原料・向精神薬,神経破壊剤,生物学的製剤,後発品,予備.1,歯科特定薬剤,造影（補助）剤,注射容量,収載方式等識別,商品名等関連,旧金額_金額種別,旧金額_旧金額,漢字名称変更区分,カナ名称変更区分,剤形,予備.2,変更年月日,廃止年月日,薬価基準収載医薬品コード,公表順序番号,経過措置年月日又は商品名医薬品コード使用期限,基本漢字名称,薬価基準収載7桁
0,Y,620004182,14,ベネクトミン静注用１００ｍｇ,20,ﾍﾞﾈｸﾄﾐﾝｼﾞｮｳﾁｭｳﾖｳ100M,22,1,管,1,143.0,0,0,0,0,1,0,0,0,0,0,0,1,155.0,0,0,4,,20120401,99999999,2133400D1074,21411000,0,ベネクトミン静注用１００ｍｇ,2133400
0,Y,620004558,11,ピロラクトン錠２５ｍｇ,15,ﾋﾟﾛﾗｸﾄﾝｼﾞｮｳ25MG,16,1,錠,1,5.6,0,0,0,0,1,0,0,0,0,1,0,1,5.6,0,0,1,,20130621,99999999,2133001F1492,11306000,20140331,ピロラクトン錠２５ｍｇ,2133001
0,Y,620004615,11,ラッカルミン錠２５ｍｇ,14,ﾗｯｶﾙﾐﾝｼﾞｮｳ25MG,16,1,錠,1,5.6,0,0,0,0,1,0,0,0,0,1,0,1,5.6,0,0,1,,20120401,99999999,2133001F1506,14430000,0,ラッカルミン錠２５ｍｇ,2133001
0,Y,620004758,15,フロセミド注２０ｍｇ「トーワ」,16,ﾌﾛｾﾐﾄﾞﾁｭｳ20MGﾄｰﾜ,22,1,管,1,50.0,0,0,0,0,1,0,0,0,0,1,0,1,50.0,0,0,4,,20120401,99999999,2139401A2161,21324000,0,フロセミド注２０ｍｇ「トーワ」,2139401
0,Y,620004907,10,アニスタジン錠２ｍｇ,14,ｱﾆｽﾀｼﾞﾝｼﾞｮｳ2MG,16,1,錠,1,6.0,0,0,0,0,1,0,0,0,0,1,0,1,6.0,0,0,1,,20130621,99999999,2132003F1311,652000,20140331,アニスタジン錠２ｍｇ,2132003
0,Y,620004914,12,アルダクトンＡ細粒１０％,16,ｱﾙﾀﾞｸﾄﾝAｻｲﾘｭｳ10%,33,1,ｇ,1,94.2,0,0,0,0,0,0,0,0,0,0,0,1,99.0,0,0,1,,20120401,99999999,2133001C1097,1095000,0,アルダクトンＡ細粒１０％,2133001
0,Y,620004915,12,アルダクトンＡ錠２５ｍｇ,16,ｱﾙﾀﾞｸﾄﾝAｼﾞｮｳ25MG,16,1,錠,1,22.2,0,0,0,0,0,0,0,0,0,1,0,1,23.4,0,0,1,,20120401,99999999,2133001F1522,1098000,0,アルダクトンＡ錠２５ｍｇ,2133001
0,Y,620004919,11,アレステン錠１５０ｍｇ,14,ｱﾚｽﾃﾝｼﾞｮｳ150MG,16,1,錠,1,18.9,0,0,0,0,0,0,0,0,0,0,0,1,19.7,0,0,1,,20120401,99999999,2149003F1173,1180000,0,アレステン錠１５０ｍｇ,2149003
0,Y,620004938,10,エスカロン錠２５ｍｇ,13,ｴｽｶﾛﾝｼﾞｮｳ25MG,16,1,錠,1,6.0,0,0,0,0,1,0,0,0,0,1,0,1,6.0,0,0,1,,20130621,99999999,2135001F1110,2066000,20140331,エスカロン錠２５ｍｇ,2135001
0,Y,620005049,18,トリクロルメチアジド錠２ｍｇ「ＹＤ」,20,ﾄﾘｸﾛﾙﾒﾁｱｼﾞﾄﾞｼﾞｮｳ2MGY,16,1,錠,1,6.0,0,0,0,0,1,0,0,0,0,1,0,1,6.0,0,0,1,,20120401,99999999,2132003F1320,9407000,0,トリクロルメチアジド錠２ｍｇ「ＹＤ」,2132003
0,Y,620005050,9,トリスメン錠２ｍｇ,12,ﾄﾘｽﾒﾝｼﾞｮｳ2MG,16,1,錠,1,6.0,0,0,0,0,1,0,0,0,0,1,0,1,6.0,0,0,1,,20120401,99999999,2132003F1338,9411000,0,トリスメン錠２ｍｇ,2132003
0,Y,620005221,24,フロセミド注２０ｍｇシリンジ「タイヨー」　２ｍＬ,20,ﾌﾛｾﾐﾄﾞﾁｭｳ20MGｼﾘﾝｼﾞﾀｲ,47,1,筒,1,135.0,0,0,0,0,1,0,0,0,0,0,0,1,149.0,0,0,4,,20120401,99999999,2139401G1028,21322000,0,フロセミド注２０ｍｇシリンジ「タイヨー」,2139401
0,Y,620005550,14,フロセミド錠２０ｍｇ「ＪＧ」,16,ﾌﾛｾﾐﾄﾞｼﾞｮｳ20MGJG,16,1,錠,1,6.0,0,0,0,0,1,0,0,0,0,1,0,1,6.0,0,0,1,,20120401,99999999,2139005F1079,12122000,0,フロセミド錠２０ｍｇ「ＪＧ」,2139005
0,Y,620005927,10,ウルソトラン錠２ｍｇ,13,ｳﾙｿﾄﾗﾝｼﾞｮｳ2MG,16,1,錠,1,6.0,0,0,0,0,1,0,0,0,0,1,0,1,6.0,0,0,1,,20130621,99999999,2132003F1346,1967000,20140331,ウルソトラン錠２ｍｇ,2132003
0,Y,620005953,9,クバクロン錠２ｍｇ,13,ｸﾊﾞｸﾛﾝｼﾞｮｳ2MG,16,1,錠,1,6.0,0,0,0,0,1,0,0,0,0,1,0,1,6.0,0,0,1,,20120401,99999999,2132003F1354,3995000,0,クバクロン錠２ｍｇ,2132003
0,Y,620006050,18,トリクロルメチアジド錠２ｍｇ「ＣＨ」,20,ﾄﾘｸﾛﾙﾒﾁｱｼﾞﾄﾞｼﾞｮｳ2MGC,16,1,錠,1,6.0,0,0,0,0,1,0,0,0,0,1,0,1,6.0,0,0,1,,20120401,99999999,2132003F1362,9405000,0,トリクロルメチアジド錠２ｍｇ「ＣＨ」,2132003
0,Y,620006051,14,トリテレン・カプセル５０ｍｇ,14,ﾄﾘﾃﾚﾝｶﾌﾟｾﾙ50MG,15,4,カプセル,1,10.5,0,0,0,0,0,0,0,0,0,0,0,1,11.0,0,0,1,,20120401,99999999,2133002M1062,9420000,0,トリテレン・カプセル５０ｍｇ,2133002
0,Y,620006106,9,フルトリア錠２ｍｇ,12,ﾌﾙﾄﾘｱｼﾞｮｳ2MG,16,1,錠,1,6.0,0,0,0,0,1,0,0,0,0,1,0,1,6.0,0,0,1,,20120401,99999999,2132003F1370,11882000,0,フルトリア錠２ｍｇ,2132003
0,Y,620006110,15,フロセミド錠４０ｍｇ「トーワ」,17,ﾌﾛｾﾐﾄﾞｼﾞｮｳ40MGﾄｰﾜ,16,1,錠,1,6.3,0,0,0,0,1,0,0,0,0,1,0,1,6.3,0,0,1,,20120401,99999999,2139005F2407,12128000,0,フロセミド錠４０ｍｇ「トーワ」,2139005
0,Y,620006149,11,メルラクトン錠２５ｍｇ,14,ﾒﾙﾗｸﾄﾝｼﾞｮｳ25MG,16,1,錠,1,5.6,0,0,0,0,1,0,0,0,0,1,0,1,5.6,0,0,1,,20131129,99999999,2133001F1530,14054000,20140331,メルラクトン錠２５ｍｇ,2133001
0,Y,620007003,20,トリクロルメチアジド錠２ｍｇ「タイヨー」,20,ﾄﾘｸﾛﾙﾒﾁｱｼﾞﾄﾞｼﾞｮｳ2MGﾀ,16,1,錠,1,6.0,0,0,0,0,1,0,0,0,0,1,0,1,6.0,0,0,1,,20120401,99999999,2132003F1389,9406000,0,トリクロルメチアジド錠２ｍｇ「タイヨー」,2132003
0,Y,620007070,15,フロセミド錠４０ｍｇ「イセイ」,17,ﾌﾛｾﾐﾄﾞｼﾞｮｳ40MGｲｾｲ,16,1,錠,1,6.3,0,0,0,0,1,0,0,0,0,1,0,1,6.3,0,0,1,,20120401,99999999,2139005F2415,12124000,0,フロセミド錠４０ｍｇ「イセイ」,2139005
0,Y,620007146,9,ルネトロン錠１ｍｇ,12,ﾙﾈﾄﾛﾝｼﾞｮｳ1MG,16,1,錠,1,24.8,0,0,0,0,0,0,0,0,0,0,0,1,25.5,0,0,1,,20120401,99999999,2139004F1040,15147000,0,ルネトロン錠１ｍｇ,2139004
0,Y,620007548,13,ルネトロン注射液０．５ｍｇ,17,ﾙﾈﾄﾛﾝﾁｭｳｼｬｴｷ0.5MG,22,1,管,1,57.0,0,0,0,0,0,0,0,0,0,0,0,1,59.0,0,0,4,,20120401,99999999,2139400A1039,22531000,0,ルネトロン注射液０．５ｍｇ,2139400
0,Y,620008345,11,メルラクトン細粒１０％,14,ﾒﾙﾗｸﾄﾝｻｲﾘｭｳ10%,33,1,ｇ,1,16.5,0,0,0,0,1,0,0,0,0,8,610461153,1,17.0,0,0,1,,20120401,99999999,2133001C1011,14051000,0,メルラクトン細粒１０％,2133001
0,Y,620008611,10,クロポリジン錠２ｍｇ,15,ｸﾛﾎﾟﾘｼﾞﾝｼﾞｮｳ2MG,16,1,錠,1,6.0,0,0,0,0,1,0,0,0,0,1,0,1,6.0,0,0,1,,20120401,99999999,2132003F1397,4429000,0,クロポリジン錠２ｍｇ,2132003
0,Y,620008670,12,ニュートライド錠２５ｍｇ,16,ﾆｭｰﾄﾗｲﾄﾞｼﾞｮｳ25MG,16,1,錠,1,5.6,0,0,0,0,1,0,0,0,0,0,0,1,5.6,0,0,1,,20131213,99999999,2132004F1090,9858000,20140331,ニュートライド錠２５ｍｇ,2132004
0,Y,620008677,10,バイカロン錠２５ｍｇ,14,ﾊﾞｲｶﾛﾝｼﾞｮｳ25MG,16,1,錠,1,10.6,0,0,0,0,0,0,0,0,0,1,0,1,11.1,0,0,1,,20120401,99999999,2135001F1128,10085000,0,バイカロン錠２５ｍｇ,2135001
0,Y,620008715,8,ベハイド錠４ｍｇ,13,ﾍﾞﾊｲﾄﾞｼﾞｮｳ4MG,16,1,錠,1,5.4,0,0,0,0,0,0,0,0,0,0,0,1,5.4,0,0,1,,20120401,99999999,2132006F1048,12452000,0,ベハイド錠４ｍｇ,2132006
0,Y,620008863,14,ソルダクトン静注用１００ｍｇ,20,ｿﾙﾀﾞｸﾄﾝｼﾞｮｳﾁｭｳﾖｳ100M,22,1,管,1,483.0,0,0,0,0,0,0,0,0,0,0,0,1,507.0,0,0,4,,20120401,99999999,2133400D1082,18970000,0,ソルダクトン静注用１００ｍｇ,2133400
0,Y,620008864,14,ソルダクトン静注用２００ｍｇ,20,ｿﾙﾀﾞｸﾄﾝｼﾞｮｳﾁｭｳﾖｳ200M,22,1,管,1,822.0,0,0,0,0,0,0,0,0,0,0,0,1,867.0,0,0,4,,20120401,99999999,2133400D2097,18971000,0,ソルダクトン静注用２００ｍｇ,2133400
0,Y,620009090,9,エカード配合錠ＨＤ,16,ｴｶｰﾄﾞﾊｲｺﾞｳｼﾞｮｳHD,16,1,錠,1,143.6,0,0,0,0,0,0,0,0,0,0,0,1,154.3,0,0,1,,20120401,99999999,2149111F2024,2017000,0,エカード配合錠ＨＤ,2149111
0,Y,620009091,9,エカード配合錠ＬＤ,16,ｴｶｰﾄﾞﾊｲｺﾞｳｼﾞｮｳLD,16,1,錠,1,75.0,0,0,0,0,0,0,0,0,0,0,0,1,80.3,0,0,1,,20120401,99999999,2149111F1028,2018000,0,エカード配合錠ＬＤ,2149111
0,Y,620009092,9,コディオ配合錠ＥＸ,16,ｺﾃﾞｨｵﾊｲｺﾞｳｼﾞｮｳEX,16,1,錠,1,120.9,0,0,0,0,0,0,0,0,0,0,0,1,130.6,0,0,1,,20120401,99999999,2149112F2029,4970000,0,コディオ配合錠ＥＸ,2149112
0,Y,620009093,9,コディオ配合錠ＭＤ,16,ｺﾃﾞｨｵﾊｲｺﾞｳｼﾞｮｳMD,16,1,錠,1,119.8,0,0,0,0,0,0,0,0,0,0,0,1,129.6,0,0,1,,20120401,99999999,2149112F1022,4971000,0,コディオ配合錠ＭＤ,2149112
0,Y,620009199,16,フロセミド注２０ｍｇ「タイヨー」,17,ﾌﾛｾﾐﾄﾞﾁｭｳ20MGﾀｲﾖｰ,22,1,管,1,50.0,0,0,0,0,1,0,0,0,0,1,0,1,50.0,0,0,4,,20120401,99999999,2139401A2188,21323000,0,フロセミド注２０ｍｇ「タイヨー」,2139401
0,Y,620009400,18,トリクロルメチアジド錠１ｍｇ「ＮＰ」,20,ﾄﾘｸﾛﾙﾒﾁｱｼﾞﾄﾞｼﾞｮｳ1MGN,16,1,錠,1,6.1,0,0,0,0,1,0,0,0,0,1,0,1,6.1,0,0,1,,20120401,99999999,2132003F3020,9403000,0,トリクロルメチアジド錠１ｍｇ「ＮＰ」,2132003
0,Y,620009401,18,トリクロルメチアジド錠２ｍｇ「ＮＰ」,20,ﾄﾘｸﾛﾙﾒﾁｱｼﾞﾄﾞｼﾞｮｳ2MGN,16,1,錠,1,6.1,0,0,0,0,1,0,0,0,0,1,0,1,6.1,0,0,1,,20120401,99999999,2132003F1400,9404000,0,トリクロルメチアジド錠２ｍｇ「ＮＰ」,2132003
0,Y,620009430,10,フルイトラン錠１ｍｇ,13,ﾌﾙｲﾄﾗﾝｼﾞｮｳ1MG,16,1,錠,1,9.6,0,0,0,0,0,0,0,0,0,1,0,1,9.6,0,0,1,,20120401,99999999,2132003F3039,11837000,0,フルイトラン錠１ｍｇ,2132003
0,Y,620262802,19,トリクロルメチアジド錠２ｍｇ「日医工」,20,ﾄﾘｸﾛﾙﾒﾁｱｼﾞﾄﾞｼﾞｮｳ2MGﾆ,16,1,錠,1,6.0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0,0,1,,20130621,99999999,2132003F1427,0,0,トリクロルメチアジド錠２ｍｇ「日医工」,2132003
0,Y,620263001,19,トリクロルメチアジド錠２ｍｇ「イセイ」,20,ﾄﾘｸﾛﾙﾒﾁｱｼﾞﾄﾞｼﾞｮｳ2MGｲ,16,1,錠,1,6.0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0,0,1,,20130621,99999999,2132003F1419,0,0,トリクロルメチアジド錠２ｍｇ「イセイ」,2132003
0,Y,620264701,20,ヒドロクロロチアジド錠２５ｍｇ「トーワ」,20,ﾋﾄﾞﾛｸﾛﾛﾁｱｼﾞﾄﾞｼﾞｮｳ25M,16,1,錠,1,5.6,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,,20131213,99999999,2132004F1103,0,0,ヒドロクロロチアジド錠２５ｍｇ「トーワ」,2132004
0,Y,620266102,19,スピロノラクトン錠２５ｍｇ「ツルハラ」,20,ｽﾋﾟﾛﾉﾗｸﾄﾝｼﾞｮｳ25MGﾂﾙﾊ,16,1,錠,1,5.6,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0,0,1,,20131213,99999999,2133001F1638,0,0,スピロノラクトン錠２５ｍｇ「ツルハラ」,2133001
0,Y,620266110,17,スピロノラクトン錠２５ｍｇ「テバ」,20,ｽﾋﾟﾛﾉﾗｸﾄﾝｼﾞｮｳ25MGﾃﾊﾞ,16,1,錠,1,5.6,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0,0,1,,20130621,99999999,2133001F1611,0,0,スピロノラクトン錠２５ｍｇ「テバ」,2133001
0,Y,620266125,10,ラクデーン錠２５ｍｇ,14,ﾗｸﾃﾞｰﾝｼﾞｮｳ25MG,16,1,錠,1,5.6,0,0,0,0,1,0,0,0,0,1,0,1,5.6,0,0,1,,20131213,99999999,2133001F1573,14388000,20140331,ラクデーン錠２５ｍｇ,2133001
0,Y,620266131,15,スピラクトン錠２５ｍｇ「三恵」,19,ｽﾋﾟﾗｸﾄﾝｼﾞｮｳ25MGｻﾝｹｲ,16,1,錠,1,5.6,0,0,0,0,1,0,0,0,0,1,0,1,5.6,0,0,1,,20120401,99999999,2133001F1565,6465000,0,スピラクトン錠２５ｍｇ「三恵」,2133001
0,Y,620266132,18,スピロノラクトン錠２５ｍｇ「日医工」,20,ｽﾋﾟﾛﾉﾗｸﾄﾝｼﾞｮｳ25MGﾆﾁｲ,16,1,錠,1,5.6,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0,0,1,,20121214,99999999,2133001F1590,0,0,スピロノラクトン錠２５ｍｇ「日医工」,2133001
0,Y,620266138,17,スピロノラクトン錠２５ｍｇ「ＹＤ」,19,ｽﾋﾟﾛﾉﾗｸﾄﾝｼﾞｮｳ25MGYD,16,1,錠,1,5.6,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0,0,1,,20130621,99999999,2133001F1603,0,0,スピロノラクトン錠２５ｍｇ「ＹＤ」,2133001
0,Y,620266304,18,スピロノラクトン錠２５ｍｇ「タナベ」,20,ｽﾋﾟﾛﾉﾗｸﾄﾝｼﾞｮｳ25MGﾀﾅﾍ,16,1,錠,1,15.2,0,0,0,0,1,0,0,0,0,1,0,1,16.0,0,0,1,,20131213,99999999,2133001F1581,6468000,20140331,スピロノラクトン錠２５ｍｇ「タナベ」,2133001
