変更区分,マスター種別,医薬品コード,医薬品名・規格名_漢字有効桁数,医薬品名・規格名_漢字名称,医薬品名・規格名_カナ有効桁数,医薬品名・規格名_カナ名称,単位_コード,単位_漢字有効桁数,単位_漢字名称,新又は現金額_金額種別,新又は現金額_新又は現金額,予備,麻薬・毒薬・覚醒剤原料・向精神薬,神経破壊剤,生物学的製剤,後発品,予備.1,歯科特定薬剤,造影（補助）剤,注射容量,収載方式等識別,商品名等関連,旧金額_金額種別,旧金額_旧金額,漢字名称変更区分,カナ名称変更区分,剤形,予備.2,変更年月日,廃止年月日,薬価基準収載医薬品コード,公表順序番号,経過措置年月日又は商品名医薬品コード使用期限,基本漢字名称,薬価基準収載7桁
0,Y,610421319,8,コバシル錠４ｍｇ,12,ｺﾊﾞｼﾙｼﾞｮｳ4MG,16,1,錠,1,133.5,0,0,0,0,0,0,0,0,0,0,0,1,144.5,0,0,1,,20120401,99999999,2144012F2024,5023000,0,コバシル錠４ｍｇ,2144012
0,Y,610422142,10,セタプリル錠５０ｍｇ,14,ｾﾀﾌﾟﾘﾙｼﾞｮｳ50MG,16,1,錠,1,58.8,0,0,0,0,0,0,0,0,0,1,0,1,62.6,0,0,1,,20120401,99999999,2144003F3021,6717000,0,セタプリル錠５０ｍｇ,2144003
0,Y,610433066,10,セナプリド錠２５ｍｇ,15,ｾﾅﾌﾟﾘﾄﾞｼﾞｮｳ25MG,16,1,錠,1,9.6,0,0,0,0,1,0,0,0,0,1,0,1,9.6,0,0,1,,20120401,99999999,2144003F2130,6813000,0,セナプリド錠２５ｍｇ,2144003
0,Y,610433067,13,セプリノック錠１２．５ｍｇ,17,ｾﾌﾟﾘﾉｯｸｼﾞｮｳ12.5MG,16,1,錠,1,8.2,0,0,0,0,1,0,0,0,0,1,0,1,8.2,0,0,1,,20120401,99999999,2144003F1045,6978000,0,セプリノック錠１２．５ｍｇ,2144003
0,Y,610433068,11,セプリノック錠２５ｍｇ,15,ｾﾌﾟﾘﾉｯｸｼﾞｮｳ25MG,16,1,錠,1,8.9,0,0,0,0,1,0,0,0,0,1,0,1,8.9,0,0,1,,20120401,99999999,2144003F2149,6979000,0,セプリノック錠２５ｍｇ,2144003
0,Y,610433069,13,セボチール錠２５　２５ｍｇ,12,ｾﾎﾞﾁｰﾙｼﾞｮｳ25,16,1,錠,1,9.4,0,0,0,0,1,0,0,0,0,1,0,1,9.4,0,0,1,,20120401,99999999,2144003F2157,6997000,0,セボチール錠２５,2144003
0,Y,610444017,10,アスラーン錠１０ｍｇ,13,ｱｽﾗｰﾝｼﾞｮｳ10MG,16,1,錠,1,14.2,0,0,0,0,1,0,0,0,0,1,0,1,15.3,0,0,1,,20130621,99999999,2144006F2045,436000,20140331,アスラーン錠１０ｍｇ,2144006
0,Y,610444028,9,エナラート錠５ｍｇ,12,ｴﾅﾗｰﾄｼﾞｮｳ5MG,16,1,錠,1,10.5,0,0,0,0,1,0,0,0,0,1,620001876,1,12.2,0,0,1,,20120401,99999999,2144002F2012,2145000,0,エナラート錠５ｍｇ,2144002
0,Y,610444030,16,エナラプリル錠５ＭＥＥＫ　５ｍｇ,16,ｴﾅﾗﾌﾟﾘﾙｼﾞｮｳ5MEEK,16,1,錠,1,20.9,0,0,0,0,1,0,0,0,0,1,0,1,24.8,0,0,1,,20120401,99999999,2144002F2063,2152000,0,エナラプリル錠５ＭＥＥＫ,2144002
0,Y,610444062,11,シンベノン錠５　５ｍｇ,11,ｼﾝﾍﾞﾉﾝｼﾞｮｳ5,16,1,錠,1,10.5,0,0,0,0,1,0,0,0,0,1,620001876,1,12.2,0,0,1,,20120401,99999999,2144002F2012,6323000,0,シンベノン錠５,2144002
0,Y,610444064,10,スパシオール錠５ｍｇ,14,ｽﾊﾟｼｵｰﾙｼﾞｮｳ5MG,16,1,錠,1,10.5,0,0,0,0,1,0,0,0,0,1,620001876,1,12.2,0,0,1,,20120401,99999999,2144002F2012,6456000,0,スパシオール錠５ｍｇ,2144002
0,Y,610444065,11,スパシオール錠１０ｍｇ,15,ｽﾊﾟｼｵｰﾙｼﾞｮｳ10MG,16,1,錠,1,12.3,0,0,0,0,1,0,0,0,0,1,620001877,1,14.5,0,0,1,,20120401,99999999,2144002F3019,6457000,0,スパシオール錠１０ｍｇ,2144002
0,Y,610444075,10,セリース錠２．５ｍｇ,13,ｾﾘｰｽｼﾞｮｳ2.5MG,16,1,錠,1,17.7,0,0,0,0,1,0,0,0,0,1,0,1,19.0,0,0,1,,20120401,99999999,2144002F1067,7014000,0,セリース錠２．５ｍｇ,2144002
0,Y,610444076,8,セリース錠５ｍｇ,11,ｾﾘｰｽｼﾞｮｳ5MG,16,1,錠,1,20.9,0,0,0,0,1,0,0,0,0,1,0,1,22.2,0,0,1,,20120401,99999999,2144002F2136,7015000,0,セリース錠５ｍｇ,2144002
0,Y,610444119,16,ファルプリル錠２．５　２．５ｍｇ,14,ﾌｧﾙﾌﾟﾘﾙｼﾞｮｳ2.5,16,1,錠,1,8.5,0,0,0,0,1,0,0,0,0,1,620006745,1,8.5,0,0,1,,20120401,99999999,2144002F1016,11387000,0,ファルプリル錠２．５,2144002
0,Y,610444120,12,ファルプリル錠５　５ｍｇ,12,ﾌｧﾙﾌﾟﾘﾙｼﾞｮｳ5,16,1,錠,1,10.5,0,0,0,0,1,0,0,0,0,1,620001876,1,12.2,0,0,1,,20120401,99999999,2144002F2012,11388000,0,ファルプリル錠５,2144002
0,Y,610444153,9,ラリルドン錠５ｍｇ,13,ﾗﾘﾙﾄﾞﾝｼﾞｮｳ5MG,16,1,錠,1,10.5,0,0,0,0,1,0,0,0,0,1,620001876,1,12.2,0,0,1,,20120401,99999999,2144002F2012,14551000,0,ラリルドン錠５ｍｇ,2144002
0,Y,610444161,11,レニベーゼ錠５　５ｍｇ,12,ﾚﾆﾍﾞｰｾﾞｼﾞｮｳ5,16,1,錠,1,10.5,0,0,0,0,1,0,0,0,0,1,620001876,1,12.2,0,0,1,,20120401,99999999,2144002F2012,15269000,0,レニベーゼ錠５,2144002
0,Y,610444163,15,レニメック錠２．５　２．５ｍｇ,12,ﾚﾆﾒｯｸｼﾞｮｳ2.5,16,1,錠,1,10.5,0,0,0,0,1,0,0,0,0,1,0,1,11.9,0,0,1,,20131213,99999999,2144002F1091,15271000,20140331,レニメック錠２．５,2144002
0,Y,610444164,11,レニメック錠５　５ｍｇ,10,ﾚﾆﾒｯｸｼﾞｮｳ5,16,1,錠,1,14.4,0,0,0,0,1,0,0,0,0,1,0,1,15.9,0,0,1,,20131213,99999999,2144002F2195,15272000,20140331,レニメック錠５,2144002
0,Y,610444165,15,レノペント錠２．５　２．５ｍｇ,13,ﾚﾉﾍﾟﾝﾄｼﾞｮｳ2.5,16,1,錠,1,9.6,0,0,0,0,1,0,0,0,0,1,0,1,9.6,0,0,1,,20120401,99999999,2144002F1105,15274000,0,レノペント錠２．５,2144002
0,Y,610444166,11,レノペント錠５　５ｍｇ,11,ﾚﾉﾍﾟﾝﾄｼﾞｮｳ5,16,1,錠,1,10.5,0,0,0,0,1,0,0,0,0,1,620001876,1,12.2,0,0,1,,20120401,99999999,2144002F2012,15275000,0,レノペント錠５,2144002
0,Y,610444167,10,レビンベース錠５ｍｇ,15,ﾚﾋﾞﾝﾍﾞｰｽｼﾞｮｳ5MG,16,1,錠,1,29.3,0,0,0,0,1,0,0,0,0,1,0,1,33.4,0,0,1,,20120401,99999999,2144002F2217,15319000,0,レビンベース錠５ｍｇ,2144002
0,Y,610444172,13,ロコプール錠１０　１０ｍｇ,12,ﾛｺﾌﾟｰﾙｼﾞｮｳ10,16,1,錠,1,22.1,0,0,0,0,1,0,0,0,0,1,0,1,24.3,0,0,1,,20120401,99999999,2144006F2070,15491000,0,ロコプール錠１０,2144006
0,Y,610444178,14,ロンゲリール錠１０　１０ｍｇ,13,ﾛﾝｹﾞﾘｰﾙｼﾞｮｳ10,16,1,錠,1,15.7,0,0,0,0,1,0,0,0,0,1,0,1,17.1,0,0,1,,20130621,99999999,2144006F2088,15658000,20140331,ロンゲリール錠１０,2144006
0,Y,610453025,9,エナラート細粒１％,12,ｴﾅﾗｰﾄｻｲﾘｭｳ1%,33,1,ｇ,1,96.2,0,0,0,0,1,0,0,0,0,0,0,1,104.6,0,0,1,,20120401,99999999,2144002C1028,2143000,0,エナラート細粒１％,2144002
0,Y,610453036,28,カプトプリルＲカプセル１８．７５「ＳＷ」　１８．７５ｍｇ,20,ｶﾌﾟﾄﾌﾟﾘﾙRｶﾌﾟｾﾙ18.75S,15,4,カプセル,1,15.2,0,0,0,0,1,0,0,0,0,0,0,1,16.5,0,0,1,,20120401,99999999,2144001N1040,3324000,0,カプトプリルＲカプセル１８．７５「ＳＷ」,2144001
0,Y,610453037,22,カプトプリル錠１２．５「ＳＷ」　１２．５ｍｇ,18,ｶﾌﾟﾄﾌﾟﾘﾙｼﾞｮｳ12.5SW,16,1,錠,1,5.6,0,0,0,0,1,0,0,0,0,0,0,1,5.7,0,0,1,,20120401,99999999,2144001F1224,3326000,0,カプトプリル錠１２．５「ＳＷ」,2144001
0,Y,610461106,10,カプトプリル５％細粒,15,ｶﾌﾟﾄﾌﾟﾘﾙ5%ｻｲﾘｭｳ,33,1,ｇ,1,15.6,0,0,0,0,1,0,0,0,0,8,0,1,16.8,0,0,1,,20120401,99999999,2144001C1015,3322000,0,カプトプリル５％細粒,2144001
0,Y,610461108,11,カプトプリル２５ｍｇ錠,16,ｶﾌﾟﾄﾌﾟﾘﾙ25MGｼﾞｮｳ,16,1,錠,1,5.8,0,0,0,0,1,0,0,0,0,8,0,1,6.4,0,0,1,,20120401,99999999,2144001F2018,3323000,0,カプトプリル２５ｍｇ錠,2144001
0,Y,610463039,19,エナラプリルＭ錠５「ＥＭＥＣ」　５ｍｇ,17,ｴﾅﾗﾌﾟﾘﾙMｼﾞｮｳ5EMEC,16,1,錠,1,20.9,0,0,0,0,1,0,0,0,0,1,0,1,22.2,0,0,1,,20120401,99999999,2144002F2233,2148000,0,エナラプリルＭ錠５「ＥＭＥＣ」,2144002
0,Y,612140074,12,カプトリル錠１２．５ｍｇ,16,ｶﾌﾟﾄﾘﾙｼﾞｮｳ12.5MG,16,1,錠,1,21.5,0,0,0,0,0,0,0,0,0,0,0,1,22.5,0,0,1,,20120401,99999999,2144001F1020,3335000,0,カプトリル錠１２．５ｍｇ,2144001
0,Y,612140075,10,カプトリル錠２５ｍｇ,14,ｶﾌﾟﾄﾘﾙｼﾞｮｳ25MG,16,1,錠,1,41.4,0,0,0,0,0,0,0,0,0,0,0,1,43.4,0,0,1,,20120401,99999999,2144001F2026,3336000,0,カプトリル錠２５ｍｇ,2144001
0,Y,612140443,15,レニベース錠２．５　２．５ｍｇ,13,ﾚﾆﾍﾞｰｽｼﾞｮｳ2.5,16,1,錠,1,37.7,0,0,0,0,0,0,0,0,0,1,0,1,41.1,0,0,1,,20120401,99999999,2144002F1024,15265000,0,レニベース錠２．５,2144002
0,Y,612140444,11,レニベース錠５　５ｍｇ,11,ﾚﾆﾍﾞｰｽｼﾞｮｳ5,16,1,錠,1,70.2,0,0,0,0,0,0,0,0,0,1,0,1,76.7,0,0,1,,20120401,99999999,2144002F2020,15266000,0,レニベース錠５,2144002
0,Y,612140445,13,レニベース錠１０　１０ｍｇ,12,ﾚﾆﾍﾞｰｽｼﾞｮｳ10,16,1,錠,1,142.4,0,0,0,0,0,0,0,0,0,1,0,1,155.1,0,0,1,,20120401,99999999,2144002F3027,15267000,0,レニベース錠１０,2144002
0,Y,612140479,12,セタプリル錠１２．５ｍｇ,16,ｾﾀﾌﾟﾘﾙｼﾞｮｳ12.5MG,16,1,錠,1,21.5,0,0,0,0,0,0,0,0,0,1,0,1,22.6,0,0,1,,20120401,99999999,2144003F1029,6715000,0,セタプリル錠１２．５ｍｇ,2144003
0,Y,612140480,10,セタプリル錠２５ｍｇ,14,ｾﾀﾌﾟﾘﾙｼﾞｮｳ25MG,16,1,錠,1,32.9,0,0,0,0,0,0,0,0,0,1,0,1,35.1,0,0,1,,20120401,99999999,2144003F2025,6716000,0,セタプリル錠２５ｍｇ,2144003
0,Y,612140492,11,アデカット７．５ｍｇ錠,15,ｱﾃﾞｶｯﾄ7.5MGｼﾞｮｳ,16,1,錠,1,21.5,0,0,0,0,0,0,0,0,0,0,0,1,22.5,0,0,1,,20120401,99999999,2144004F1023,530000,0,アデカット７．５ｍｇ錠,2144004
0,Y,612140493,10,アデカット１５ｍｇ錠,14,ｱﾃﾞｶｯﾄ15MGｼﾞｮｳ,16,1,錠,1,36.1,0,0,0,0,0,0,0,0,0,0,0,1,37.8,0,0,1,,20120401,99999999,2144004F2020,531000,0,アデカット１５ｍｇ錠,2144004
0,Y,612140494,10,アデカット３０ｍｇ錠,14,ｱﾃﾞｶｯﾄ30MGｼﾞｮｳ,16,1,錠,1,61.7,0,0,0,0,0,0,0,0,0,0,0,1,65.3,0,0,1,,20120401,99999999,2144004F3026,532000,0,アデカット３０ｍｇ錠,2144004
0,Y,612140557,18,インヒベース錠０．２５　０．２５ｍｇ,15,ｲﾝﾋﾍﾞｰｽｼﾞｮｳ0.25,16,1,錠,1,22.5,0,0,0,0,0,0,0,0,0,1,0,1,24.0,0,0,1,,20120401,99999999,2144005F1028,1638000,0,インヒベース錠０．２５,2144005
0,Y,612140558,16,インヒベース錠０．５　０．５ｍｇ,14,ｲﾝﾋﾍﾞｰｽｼﾞｮｳ0.5,16,1,錠,1,37.1,0,0,0,0,0,0,0,0,0,1,0,1,39.5,0,0,1,,20120401,99999999,2144005F2024,1639000,0,インヒベース錠０．５,2144005
0,Y,612140559,12,インヒベース錠１　１ｍｇ,12,ｲﾝﾋﾍﾞｰｽｼﾞｮｳ1,16,1,錠,1,56.2,0,0,0,0,0,0,0,0,0,1,0,1,60.1,0,0,1,,20120401,99999999,2144005F3020,1640000,0,インヒベース錠１,2144005
0,Y,612140647,11,ゼストリル錠５　５ｍｇ,11,ｾﾞｽﾄﾘﾙｼﾞｮｳ5,16,1,錠,1,34.8,0,0,0,0,0,0,0,0,0,1,0,1,36.9,0,0,1,,20120401,99999999,2144006F1022,6691000,0,ゼストリル錠５,2144006
0,Y,612140648,13,ゼストリル錠１０　１０ｍｇ,12,ｾﾞｽﾄﾘﾙｼﾞｮｳ10,16,1,錠,1,56.0,0,0,0,0,0,0,0,0,0,1,0,1,59.2,0,0,1,,20120401,99999999,2144006F2029,6692000,0,ゼストリル錠１０,2144006
0,Y,612140649,13,ゼストリル錠２０　２０ｍｇ,12,ｾﾞｽﾄﾘﾙｼﾞｮｳ20,16,1,錠,1,125.5,0,0,0,0,0,0,0,0,0,1,0,1,132.9,0,0,1,,20120401,99999999,2144006F3025,6693000,0,ゼストリル錠２０,2144006
0,Y,612140650,8,ロンゲス錠５ｍｇ,12,ﾛﾝｹﾞｽｼﾞｮｳ5MG,16,1,錠,1,40.2,0,0,0,0,0,0,0,0,0,1,0,1,42.7,0,0,1,,20120401,99999999,2144006F1030,15654000,0,ロンゲス錠５ｍｇ,2144006
0,Y,612140651,9,ロンゲス錠１０ｍｇ,13,ﾛﾝｹﾞｽｼﾞｮｳ10MG,16,1,錠,1,69.0,0,0,0,0,0,0,0,0,0,1,0,1,73.5,0,0,1,,20120401,99999999,2144006F2037,15655000,0,ロンゲス錠１０ｍｇ,2144006
0,Y,612140652,9,ロンゲス錠２０ｍｇ,13,ﾛﾝｹﾞｽｼﾞｮｳ20MG,16,1,錠,1,135.7,0,0,0,0,0,0,0,0,0,1,0,1,145.8,0,0,1,,20120401,99999999,2144006F3033,15656000,0,ロンゲス錠２０ｍｇ,2144006
0,Y,612140704,10,チバセン錠２．５ｍｇ,14,ﾁﾊﾞｾﾝｼﾞｮｳ2.5MG,16,1,錠,1,41.9,0,0,0,0,0,0,0,0,0,0,0,1,44.4,0,0,1,,20120401,99999999,2144007F1027,7967000,0,チバセン錠２．５ｍｇ,2144007
0,Y,612140705,8,チバセン錠５ｍｇ,12,ﾁﾊﾞｾﾝｼﾞｮｳ5MG,16,1,錠,1,57.7,0,0,0,0,0,0,0,0,0,0,0,1,61.5,0,0,1,,20120401,99999999,2144007F2023,7968000,0,チバセン錠５ｍｇ,2144007
0,Y,612140706,9,チバセン錠１０ｍｇ,13,ﾁﾊﾞｾﾝｼﾞｮｳ10MG,16,1,錠,1,122.8,0,0,0,0,0,0,0,0,0,0,0,1,132.4,0,0,1,,20120401,99999999,2144007F3020,7969000,0,チバセン錠１０ｍｇ,2144007
0,Y,612140711,15,タナトリル錠２．５　２．５ｍｇ,12,ﾀﾅﾄﾘﾙｼﾞｮｳ2.5,16,1,錠,1,38.6,0,0,0,0,0,0,0,0,0,1,0,1,41.7,0,0,1,,20120401,99999999,2144008F1021,7666000,0,タナトリル錠２．５,2144008
0,Y,612140712,11,タナトリル錠５　５ｍｇ,10,ﾀﾅﾄﾘﾙｼﾞｮｳ5,16,1,錠,1,63.6,0,0,0,0,0,0,0,0,0,1,0,1,69.2,0,0,1,,20120401,99999999,2144008F2028,7667000,0,タナトリル錠５,2144008
0,Y,612140713,13,タナトリル錠１０　１０ｍｇ,11,ﾀﾅﾄﾘﾙｼﾞｮｳ10,16,1,錠,1,131.7,0,0,0,0,0,0,0,0,0,1,0,1,143.2,0,0,1,,20120401,99999999,2144008F3024,7668000,0,タナトリル錠１０,2144008
0,Y,612140720,10,エースコール錠１ｍｇ,13,ｴｰｽｺｰﾙｼﾞｮｳ1MG,16,1,錠,1,40.8,0,0,0,0,0,0,0,0,0,1,0,1,43.5,0,0,1,,20121001,99999999,2144009F1026,2067000,0,エースコール錠１ｍｇ,2144009
0,Y,612140721,10,エースコール錠２ｍｇ,13,ｴｰｽｺｰﾙｼﾞｮｳ2MG,16,1,錠,1,72.8,0,0,0,0,0,0,0,0,0,1,0,1,77.8,0,0,1,,20121001,99999999,2144009F2022,2068000,0,エースコール錠２ｍｇ,2144009
0,Y,612140722,10,エースコール錠４ｍｇ,13,ｴｰｽｺｰﾙｼﾞｮｳ4MG,16,1,錠,1,147.7,0,0,0,0,0,0,0,0,0,1,0,1,158.0,0,0,1,,20121001,99999999,2144009F3029,2069000,0,エースコール錠４ｍｇ,2144009
0,Y,620000069,9,タツジピン錠５ｍｇ,14,ﾀﾂｼﾞﾋﾟﾝｼﾞｮｳ5MG,16,1,錠,1,17.6,0,0,0,0,1,0,0,0,0,0,0,1,20.2,0,0,1,,20120401,99999999,2144007F2040,7644000,0,タツジピン錠５ｍｇ,2144007
0,Y,620000075,21,トランドラプリル錠０．５ｍｇ「ＯＨＡＲＡ」,20,ﾄﾗﾝﾄﾞﾗﾌﾟﾘﾙｼﾞｮｳ0.5MGO,16,1,錠,1,15.2,0,0,0,0,1,0,0,0,0,0,0,1,16.6,0,0,1,,20131213,99999999,2144011F1040,9379000,20140331,トランドラプリル錠０．５ｍｇ「ＯＨＡＲＡ」,2144011
0,Y,620000076,19,トランドラプリル錠１ｍｇ「ＯＨＡＲＡ」,20,ﾄﾗﾝﾄﾞﾗﾌﾟﾘﾙｼﾞｮｳ1MGOHA,16,1,錠,1,19.1,0,0,0,0,1,0,0,0,0,0,0,1,22.4,0,0,1,,20131213,99999999,2144011F2046,9380000,20140331,トランドラプリル錠１ｍｇ「ＯＨＡＲＡ」,2144011
0,Y,620000077,10,トラントーワ錠１ｍｇ,13,ﾄﾗﾝﾄｰﾜｼﾞｮｳ1MG,16,1,錠,1,32.7,0,0,0,0,1,0,0,0,0,0,0,1,36.4,0,0,1,,20131213,99999999,2144011F2054,9382000,20140331,トラントーワ錠１ｍｇ,2144011
0,Y,620000126,12,プレドリック錠１　１ｍｇ,13,ﾌﾟﾚﾄﾞﾘｯｸｼﾞｮｳ1,16,1,錠,1,32.7,0,0,0,0,1,0,0,0,0,0,0,1,36.4,0,0,1,,20120401,99999999,2144011F2062,12036000,0,プレドリック錠１,2144011
0,Y,620000133,11,ベナゼップ錠５　５ｍｇ,13,ﾍﾞﾅｾﾞｯﾌﾟｼﾞｮｳ5,16,1,錠,1,27.7,0,0,0,0,1,0,0,0,0,0,0,1,31.0,0,0,1,,20120401,99999999,2144007F2031,12376000,0,ベナゼップ錠５,2144007
0,Y,620001876,17,エナラプリルマレイン酸塩錠　５ｍｇ,19,ｴﾅﾗﾌﾟﾘﾙﾏﾚｲﾝｻﾝｴﾝｼﾞｮｳ,16,1,錠,1,10.5,0,0,0,0,1,0,0,0,0,1,0,1,12.2,0,0,1,,20120401,99999999,2144002F2012,2160000,0,エナラプリルマレイン酸塩錠,2144002
0,Y,620001877,18,エナラプリルマレイン酸塩錠　１０ｍｇ,19,ｴﾅﾗﾌﾟﾘﾙﾏﾚｲﾝｻﾝｴﾝｼﾞｮｳ,16,1,錠,1,12.3,0,0,0,0,1,0,0,0,0,1,0,1,14.5,0,0,1,,20120401,99999999,2144002F3019,2165000,0,エナラプリルマレイン酸塩錠,2144002
0,Y,620001964,12,インヒロック錠１　１ｍｇ,11,ｲﾝﾋﾛｯｸｼﾞｮｳ1,16,1,錠,1,34.7,0,0,0,0,1,0,0,0,0,1,0,1,39.1,0,0,1,,20120401,99999999,2144005F3039,1645000,0,インヒロック錠１,2144005
0,Y,620002009,11,カルネート錠２．５ｍｇ,14,ｶﾙﾈｰﾄｼﾞｮｳ2.5MG,16,1,錠,1,16.6,0,0,0,0,1,0,0,0,0,1,0,1,20.9,0,0,1,,20130621,99999999,2144002F1121,3487000,20140331,カルネート錠２．５ｍｇ,2144002
