変更区分,マスター種別,医薬品コード,医薬品名・規格名_漢字有効桁数,医薬品名・規格名_漢字名称,医薬品名・規格名_カナ有効桁数,医薬品名・規格名_カナ名称,単位_コード,単位_漢字有効桁数,単位_漢字名称,新又は現金額_金額種別,新又は現金額_新又は現金額,予備,麻薬・毒薬・覚醒剤原料・向精神薬,神経破壊剤,生物学的製剤,後発品,予備.1,歯科特定薬剤,造影（補助）剤,注射容量,収載方式等識別,商品名等関連,旧金額_金額種別,旧金額_旧金額,漢字名称変更区分,カナ名称変更区分,剤形,予備.2,変更年月日,廃止年月日,薬価基準収載医薬品コード,公表順序番号,経過措置年月日又は商品名医薬品コード使用期限,基本漢字名称,薬価基準収載7桁
0,Y,620006149,11,メルラクトン錠２５ｍｇ,14,ﾒﾙﾗｸﾄﾝｼﾞｮｳ25MG,16,1,錠,1,5.6,0,0,0,0,1,0,0,0,0,1,0,1,5.6,0,0,1,,20131129,99999999,2133001F1530,14054000,20140331,メルラクトン錠２５ｍｇ,2133001
0,Y,620008345,11,メルラクトン細粒１０％,14,ﾒﾙﾗｸﾄﾝｻｲﾘｭｳ10%,33,1,ｇ,1,16.5,0,0,0,0,1,0,0,0,0,8,610461153,1,17.0,0,0,1,,20120401,99999999,2133001C1011,14051000,0,メルラクトン細粒１０％,2133001
0,Y,620008863,14,ソルダクトン静注用１００ｍｇ,20,ｿﾙﾀﾞｸﾄﾝｼﾞｮｳﾁｭｳﾖｳ100M,22,1,管,1,483.0,0,0,0,0,0,0,0,0,0,0,0,1,507.0,0,0,4,,20120401,99999999,2133400D1082,18970000,0,ソルダクトン静注用１００ｍｇ,2133400
0,Y,620008864,14,ソルダクトン静注用２００ｍｇ,20,ｿﾙﾀﾞｸﾄﾝｼﾞｮｳﾁｭｳﾖｳ200M,22,1,管,1,822.0,0,0,0,0,0,0,0,0,0,0,0,1,867.0,0,0,4,,20120401,99999999,2133400D2097,18971000,0,ソルダクトン静注用２００ｍｇ,2133400
0,Y,620266102,19,スピロノラクトン錠２５ｍｇ「ツルハラ」,20,ｽﾋﾟﾛﾉﾗｸﾄﾝｼﾞｮｳ25MGﾂﾙﾊ,16,1,錠,1,5.6,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0,0,1,,20131213,99999999,2133001F1638,0,0,スピロノラクトン錠２５ｍｇ「ツルハラ」,2133001
0,Y,620266110,17,スピロノラクトン錠２５ｍｇ「テバ」,20,ｽﾋﾟﾛﾉﾗｸﾄﾝｼﾞｮｳ25MGﾃﾊﾞ,16,1,錠,1,5.6,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0,0,1,,20130621,99999999,2133001F1611,0,0,スピロノラクトン錠２５ｍｇ「テバ」,2133001
0,Y,620266125,10,ラクデーン錠２５ｍｇ,14,ﾗｸﾃﾞｰﾝｼﾞｮｳ25MG,16,1,錠,1,5.6,0,0,0,0,1,0,0,0,0,1,0,1,5.6,0,0,1,,20131213,99999999,2133001F1573,14388000,20140331,ラクデーン錠２５ｍｇ,2133001
0,Y,620266131,15,スピラクトン錠２５ｍｇ「三恵」,19,ｽﾋﾟﾗｸﾄﾝｼﾞｮｳ25MGｻﾝｹｲ,16,1,錠,1,5.6,0,0,0,0,1,0,0,0,0,1,0,1,5.6,0,0,1,,20120401,99999999,2133001F1565,6465000,0,スピラクトン錠２５ｍｇ「三恵」,2133001
0,Y,620266132,18,スピロノラクトン錠２５ｍｇ「日医工」,20,ｽﾋﾟﾛﾉﾗｸﾄﾝｼﾞｮｳ25MGﾆﾁｲ,16,1,錠,1,5.6,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0,0,1,,20121214,99999999,2133001F1590,0,0,スピロノラクトン錠２５ｍｇ「日医工」,2133001
0,Y,620266138,17,スピロノラクトン錠２５ｍｇ「ＹＤ」,19,ｽﾋﾟﾛﾉﾗｸﾄﾝｼﾞｮｳ25MGYD,16,1,錠,1,5.6,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0,0,1,,20130621,99999999,2133001F1603,0,0,スピロノラクトン錠２５ｍｇ「ＹＤ」,2133001
0,Y,620266304,18,スピロノラクトン錠２５ｍｇ「タナベ」,20,ｽﾋﾟﾛﾉﾗｸﾄﾝｼﾞｮｳ25MGﾀﾅﾍ,16,1,錠,1,15.2,0,0,0,0,1,0,0,0,0,1,0,1,16.0,0,0,1,,20131213,99999999,2133001F1581,6468000,20140331,スピロノラクトン錠２５ｍｇ「タナベ」,2133001
0,Y,620266305,17,スピロノラクトン錠２５ｍｇ「ＣＨ」,19,ｽﾋﾟﾛﾉﾗｸﾄﾝｼﾞｮｳ25MGCH,16,1,錠,1,15.2,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0,0,1,,20131213,99999999,2133001F1620,0,0,スピロノラクトン錠２５ｍｇ「ＣＨ」,2133001
0,Y,620266409,17,スピロノラクトン錠５０ｍｇ「ＹＤ」,19,ｽﾋﾟﾛﾉﾗｸﾄﾝｼﾞｮｳ50MGYD,16,1,錠,1,6.3,0,0,0,0,1,0,0,0,0,1,610461156,0,0.0,0,0,1,,20130621,99999999,2133001F2014,0,0,スピロノラクトン錠５０ｍｇ「ＹＤ」,2133001
0,Y,620266412,18,スピロノラクトン錠５０ｍｇ「タナベ」,20,ｽﾋﾟﾛﾉﾗｸﾄﾝｼﾞｮｳ50MGﾀﾅﾍ,16,1,錠,1,6.3,0,0,0,0,1,0,0,0,0,1,610461156,1,6.3,0,0,1,,20120401,99999999,2133001F2014,6471000,0,スピロノラクトン錠５０ｍｇ「タナベ」,2133001
0,Y,620266413,17,スピロノラクトン錠５０ｍｇ「ＣＨ」,19,ｽﾋﾟﾛﾉﾗｸﾄﾝｼﾞｮｳ50MGCH,16,1,錠,1,6.3,0,0,0,0,1,0,0,0,0,1,610461156,0,0.0,0,0,1,,20131129,99999999,2133001F2014,0,0,スピロノラクトン錠５０ｍｇ「ＣＨ」,2133001
0,Y,620266901,10,ジウテレン錠３０ｍｇ,14,ｼﾞｳﾃﾚﾝｼﾞｮｳ30MG,16,1,錠,1,6.0,0,0,0,0,0,0,0,0,0,0,0,1,6.1,0,0,1,,20120401,99999999,2133002F1179,5669000,0,ジウテレン錠３０ｍｇ,2133002
0,Y,620267805,22,カンレノ酸カリウム静注用２００ｍｇ「サワイ」,20,ｶﾝﾚﾉｻﾝｶﾘｳﾑｼﾞｮｳﾁｭｳﾖｳ2,19,1,瓶,1,259.0,0,0,0,0,1,0,0,0,0,0,0,1,276.0,0,0,4,,20120401,99999999,2133400D3034,17400000,0,カンレノ酸カリウム静注用２００ｍｇ「サワイ」,2133400
0,Y,622098801,22,カンレノ酸カリウム静注用１００ｍｇ「サワイ」,20,ｶﾝﾚﾉｻﾝｶﾘｳﾑｼﾞｮｳﾁｭｳﾖｳ1,19,1,瓶,1,151.0,0,0,0,0,1,0,0,0,0,0,0,1,164.0,0,0,4,,20120401,99999999,2133400D4022,17399000,0,カンレノ酸カリウム静注用１００ｍｇ「サワイ」,2133400
0,Y,620266112,18,スピロノラクトン錠２５ｍｇ「ＴＣＫ」,20,ｽﾋﾟﾛﾉﾗｸﾄﾝｼﾞｮｳ25MGTCK,16,1,錠,1,5.6,0,0,0,0,1,0,0,0,0,8,622315800,1,5.6,0,0,1,,20180401,99999999,2133001F1018,7492000,0,スピロノラクトン錠２５ｍｇ「ＴＣＫ」,2133001
0,Y,620266119,17,スピロノラクトン錠２５ｍｇ「ＮＰ」,19,ｽﾋﾟﾛﾉﾗｸﾄﾝｼﾞｮｳ25MGNP,16,1,錠,1,5.6,0,0,0,0,1,0,0,0,0,8,622315800,1,5.6,0,0,1,,20180401,99999999,2133001F1018,7488000,0,スピロノラクトン錠２５ｍｇ「ＮＰ」,2133001
0,Y,620266148,17,スピロノラクトン錠２５ｍｇ「杏林」,20,ｽﾋﾟﾛﾉﾗｸﾄﾝｼﾞｮｳ25MGｷｮｳ,16,1,錠,1,5.6,0,0,0,0,1,0,0,0,0,8,622315800,0,0.0,0,0,1,,20190614,99999999,2133001F1018,0,0,スピロノラクトン錠２５ｍｇ「杏林」,2133001
0,Y,622315800,13,スピロノラクトン２５ｍｇ錠,17,ｽﾋﾟﾛﾉﾗｸﾄﾝ25MGｼﾞｮｳ,16,1,錠,1,5.6,0,0,0,0,1,0,0,0,0,8,0,1,5.6,0,0,1,,20180401,99999999,2133001F1018,7486000,0,スピロノラクトン２５ｍｇ錠,2133001
0,Y,622670101,11,ミネブロ錠１．２５ｍｇ,15,ﾐﾈﾌﾞﾛｼﾞｮｳ1.25MG,16,1,錠,1,46.9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,,20190226,99999999,2149049F1027,0,0,ミネブロ錠１．２５ｍｇ,2149049
0,Y,622670201,10,ミネブロ錠２．５ｍｇ,14,ﾐﾈﾌﾞﾛｼﾞｮｳ2.5MG,16,1,錠,1,89.9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,,20190226,99999999,2149049F2023,0,0,ミネブロ錠２．５ｍｇ,2149049
0,Y,622670301,8,ミネブロ錠５ｍｇ,12,ﾐﾈﾌﾞﾛｼﾞｮｳ5MG,16,1,錠,1,134.9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,,20190226,99999999,2149049F3020,0,0,ミネブロ錠５ｍｇ,2149049
0,Y,622327300,17,カンレノ酸カリウム１００ｍｇ注射用,20,ｶﾝﾚﾉｻﾝｶﾘｳﾑ100MGﾁｭｳｼｬ,22,1,管,1,134.0,0,0,0,0,1,0,0,0,0,8,0,0,0.0,0,0,4,,20140401,99999999,2133400D1015,17571000,0,カンレノ酸カリウム１００ｍｇ注射用,2133400
0,Y,622327400,17,カンレノ酸カリウム２００ｍｇ注射用,20,ｶﾝﾚﾉｻﾝｶﾘｳﾑ200MGﾁｭｳｼｬ,22,1,管,1,214.0,0,0,0,0,1,0,0,0,0,8,0,0,0.0,0,0,4,,20140401,99999999,2133400D2011,17572000,0,カンレノ酸カリウム２００ｍｇ注射用,2133400
0,Y,622750700,17,カンレノ酸カリウム２００ｍｇ注射用,20,ｶﾝﾚﾉｻﾝｶﾘｳﾑ200MGﾁｭｳｼｬ,19,1,瓶,1,200.0,0,0,0,0,1,0,0,0,0,8,0,0,0.0,0,0,4,,20200401,99999999,2133400D3018,21588000,0,カンレノ酸カリウム２００ｍｇ注射用,2133400
0,Y,622750800,17,カンレノ酸カリウム１００ｍｇ注射用,20,ｶﾝﾚﾉｻﾝｶﾘｳﾑ100MGﾁｭｳｼｬ,19,1,瓶,1,125.0,0,0,0,0,1,0,0,0,0,8,0,0,0.0,0,0,4,,20200401,99999999,2133400D4014,21586000,0,カンレノ酸カリウム１００ｍｇ注射用,2133400
